language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
emae1237,m,-,-,-,o,s,-,-,-,-,-,-,-,-,o,-,-
futu1245,-,-,-,-,-,k,-,h,-,-,a,-,-,v,i,-,-
futu1245,-,-,-,-,-,t,-,-,-,-,a,-,-,-,o,-,-
futu1245,-,-,-,-,-,t,-,h,-,-,u,-,-,n,u,-,-
poly1242,-,-,-,-,-,s,-,-,-,-,a,-,-,k,a,-,-
tong1325,f,e,i,m,e,7,-,-,-,-,a,-,-,k,a,-,i
tong1325,f,e,i,-,-,t,-,-,-,-,u,-,-,n,-,-,u
wall1257,-,-,-,-,-,h,-,-,-,-,a,-,-,k,a,-,-
wall1257,-,-,-,-,-,t,-,-,-,-,a,-,-,7,o,-,-
east2447,-,-,-,-,-,s,-,-,-,-,a,-,-,k,a,-,-
east2447,-,-,-,-,-,t,-,-,-,-,a,-,-,7,o,-,-
tiko1237,-,-,-,-,-,t,-,-,-,-,a,-,-,-,o,-,-
niue1239,-,-,-,-,-,t,-,-,-,-,a,-,-,-,o,-,-
samo1305,-,-,-,-,-,t,-,-,-,-,a,-,-,-,o,-,-
tuva1244,-,-,-,-,-,t,-,-,-,-,u,-,-,n,u,-,-
anut1237,-,-,-,-,-,t,-,-,-,-,a,-,-,-,o,-,-
renn1242,-,-,-,-,-,t,-,-,-,-,a,-,-,7,o,-,-
onto1237,-,-,-,-,-,k,-,-,-,-,a,-,-,-,o,-,-
sika1261,-,-,-,-,-,t,-,-,-,-,a,-,-,-,o,-,-
nuku1259,-,-,-,-,-,k,-,-,-,-,u,-,-,k,i,-,-
nuku1259,h,-,-,-,a,k,-,-,-,-,a,r,e,r,e,-,-
nuku1259,-,-,-,-,-,t,-,-,-,-,a,-,-,-,o,-,-
pile1238,-,-,-,-,-,t,u,n,-,-,a,-,-,-,-,-,-
kapi1249,-,-,-,-,-,d,-,-,-,-,a,-,-,-,-,-,-
tuam1242,-,-,-,-,-,t,-,-,-,-,a,-,-,-,o,-,-
penr1237,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-
raro1241,-,-,-,-,-,t,-,-,-,-,a,-,-,-,o,-,-
mang1401,-,-,-,-,-,t,-,-,-,-,u,-,-,n,u,-,-
maor1246,-,-,-,-,-,t,-,-,-,-,a,-,-,-,o,-,-
raka1237,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-
raka1237,-,-,-,-,-,t,-,-,-,-,u,-,-,n,u,-,-
puka1242,-,-,-,-,-,t,u,n,u,p,a,-,-,n,i,-,-
puka1242,-,-,-,-,-,t,-,-,-,-,a,-,-,-,o,-,-
rapa1244,-,-,-,-,-,t,-,-,-,-,u,-,-,n,u,-,-
nort2845,-,-,-,-,-,t,-,-,-,-,a,-,-,-,o,-,-
nort2845,-,-,-,-,-,n,-,-,-,-,u,-,-,n,u,-,-
hawa1245,h,-,-,-,o,7,-,-,-,-,o,-,-,m,o,7,a
tahi1242,-,-,-,-,-,t,-,-,-,-,u,-,-,n,u,-,-
tahi1242,-,-,-,-,-,7,-,-,-,-,e,-,-,-,u,-,-
ruru1237,-,-,-,-,-,t,-,-,-,-,u,-,-,n,u,-,-
ruru1237,-,-,-,-,-,t,-,-,-,-,a,-,-,-,u,-,-
raiv1237,-,-,-,-,-,t,-,-,-,-,u,-,-,n,u,-,-
mele1250,-,-,-,-,-,m,-,-,-,-,o,-,-,-,a,-,-
