language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
emae1237,-,a,f,u,a,-,-,-,-,-
futu1245,-,-,f,u,a,-,-,-,-,-
poly1242,-,-,f,u,a,-,-,-,-,-
tong1325,-,-,f,u,a,-,-,-,-,-
wall1257,-,-,f,u,a,-,-,-,-,-
east2447,-,-,f,u,a,-,-,-,-,-
tiko1237,-,-,f,u,a,-,-,-,-,-
niue1239,-,-,f,u,a,-,-,-,-,-
samo1305,-,-,f,u,a,-,-,-,-,-
tuva1244,-,-,f,u,a,-,-,-,-,-
anut1237,-,-,p,u,a,-,-,-,-,-
renn1242,-,-,h,u,a,-,-,-,-,-
onto1237,-,-,h,u,a,-,-,-,-,-
sika1261,-,-,h,u,a,-,-,-,-,-
nuku1259,-,-,h,u,a,-,-,-,-,-
pile1238,-,-,h,u,a,-,-,-,-,-
kapi1249,-,-,h,u,a,-,-,-,-,-
tuam1242,-,-,h,u,a,-,-,-,-,-
penr1237,-,-,h,u,a,-,-,-,-,-
raro1241,-,-,7,u,a,-,-,-,-,-
mang1401,-,-,7,u,a,-,-,-,-,-
maor1246,-,-,h,u,a,-,-,-,-,-
raka1237,-,-,h,u,a,r,a,k,a,u
puka1242,-,-,w,u,a,-,-,-,-,-
rapa1244,-,-,k,-,a,-,-,-,-,i
nort2845,-,-,h,u,a,-,-,-,-,-
hawa1245,-,-,h,u,a,-,-,-,-,-
tahi1242,m,a,7,-,a,-,-,-,-,-
ruru1237,m,a,7,-,a,-,-,-,-,-
mele1250,-,-,f,u,a,-,-,-,-,-
