language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
futu1245,-,-,b,-,-,-,-,o,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
poly1242,-,-,7,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
tong1325,-,-,7,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
wall1257,-,-,7,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
east2447,-,-,7,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
tiko1237,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
niue1239,-,-,l,-,-,-,-,a,-,-,g,-,-,-,-,-,i,-,-,-,-,-,-
samo1305,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
tuva1244,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,u,m,-,-,a,n,a
anut1237,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
renn1242,-,-,7,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
onto1237,p,u,l,-,-,-,-,e,-,-,h,u,-,-,-,-,-,-,-,-,-,-,-
sika1261,-,-,l,-,-,-,-,e,-,-,h,u,-,-,-,n,a,-,-,-,-,-,-
nuku1259,-,-,k,-,-,-,-,a,n,i,v,-,-,-,-,-,a,-,-,-,-,-,-
pile1238,-,-,m,e,l,u,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
kapi1249,-,-,k,-,-,-,-,o,-,-,r,-,-,-,-,-,o,r,-,-,a,N,i
tuam1242,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
tuam1242,-,-,t,-,-,-,-,i,-,-,t,-,-,-,-,-,i,-,-,-,-,-,-
penr1237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
raro1241,-,-,t,-,-,i,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
raro1241,-,-,t,u,m,u,r,a,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-
mang1401,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
maor1246,-,-,k,-,-,-,-,a,-,-,p,-,-,-,-,-,u,-,-,-,-,-,a
raka1237,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
raka1237,-,-,k,-,-,-,-,a,-,-,-,i,k,a,i,N,a,-,-,-,-,-,-
raka1237,-,-,k,-,-,-,-,a,-,-,p,u,-,-,-,-,a,-,-,-,-,-,-
puka1242,-,-,k,a,p,u,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
rapa1244,-,-,k,-,-,-,-,o,-,-,h,-,-,-,-,-,u,-,-,-,-,-,-
rapa1244,-,-,r,-,-,-,-,a,-,-,N,-,-,-,-,-,i,-,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
hawa1245,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-
ruru1237,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-
raiv1237,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-,-,a,-,-,-,-,-,-
mele1250,-,-,t,-,-,-,-,a,-,-,-,-,-,-,-,-,e,t,e,r,a,N,i
