language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
futu1245,w,e,i,h,-,l,-,-,-,-,u,N,a
poly1242,-,-,i,-,-,l,-,-,-,-,u,N,a
tong1325,7,-,i,7,o,l,-,-,-,-,u,N,a
wall1257,-,-,-,-,-,l,-,-,-,-,u,N,a
east2447,-,-,-,-,-,l,-,-,-,-,u,N,a
tiko1237,-,-,-,-,-,l,u,g,a,r,u,g,a
niue1239,-,-,-,-,-,l,-,-,-,-,u,N,a
samo1305,-,-,i,-,-,l,-,-,-,-,u,N,a
tuva1244,-,-,-,-,-,l,-,-,-,-,u,g,a
anut1237,-,-,-,-,-,r,-,-,-,-,u,N,a
renn1242,-,-,-,-,-,n,-,-,-,g,u,N,a
onto1237,-,-,-,-,-,l,-,-,-,-,u,N,a
nuku1259,-,-,i,-,a,r,-,-,-,-,u,n,a
pile1238,-,-,-,-,-,l,-,-,-,-,u,N,a
kapi1249,-,-,-,-,-,n,-,-,-,-,u,-,a
tuam1242,-,-,-,-,-,r,-,-,-,-,u,N,a
penr1237,-,-,-,-,-,r,-,-,-,-,u,N,a
raro1241,-,-,-,-,-,r,-,-,-,-,u,N,a
mang1401,-,-,-,-,-,r,-,-,-,-,u,N,a
maor1246,-,-,i,-,-,r,-,-,-,-,u,N,a
raka1237,-,-,-,-,-,r,-,-,-,-,u,N,a
puka1242,-,-,-,-,-,l,-,-,-,-,u,N,a
rapa1244,-,-,-,-,-,r,-,-,-,-,u,g,a
nort2845,-,-,-,-,-,7,-,-,-,-,u,n,a
hawa1245,-,-,i,-,-,l,-,-,-,-,u,n,a
tahi1242,-,-,-,-,-,n,-,-,-,-,i,7,a
ruru1237,-,-,-,-,-,n,-,-,-,-,u,7,a
raiv1237,-,-,-,-,-,G,-,-,-,-,u,7,a
