language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
emae1237,-,t,-,-,o,-,t,-,-,o
futu1245,-,t,-,-,o,-,t,-,-,o
poly1242,-,t,-,-,o,-,t,-,-,o
tong1325,-,t,-,-,o,-,t,-,-,o
wall1257,-,t,-,-,o,-,t,-,-,o
east2447,-,t,-,-,o,-,t,-,-,o
tiko1237,-,t,-,-,o,-,t,-,-,o
niue1239,-,t,-,-,o,-,t,-,-,o
samo1305,-,t,-,-,o,-,t,-,-,o
tuva1244,-,t,-,-,o,-,t,-,-,o
tuva1244,-,k,e,l,a,-,k,e,l,a
anut1237,-,t,-,-,o,-,t,-,-,o
renn1242,-,t,-,-,o,-,t,-,-,o
onto1237,-,k,-,-,o,-,k,-,-,o
sika1261,-,h,-,-,a,e,k,-,-,o
nuku1259,-,t,-,-,o,-,t,-,-,o
pile1238,-,t,-,-,o,-,t,-,-,o
kapi1249,-,d,-,-,o,-,d,-,-,o
tuam1242,-,t,-,-,o,-,t,-,-,o
penr1237,-,t,-,-,o,-,t,-,-,o
raro1241,-,t,-,-,o,-,t,-,-,o
mang1401,-,t,-,-,o,-,t,-,-,o
maor1246,-,t,-,-,o,-,t,-,-,o
raka1237,-,t,-,-,o,-,t,-,-,o
puka1242,-,t,-,-,o,-,t,-,-,o
rapa1244,-,t,-,-,o,-,t,-,-,o
nort2845,-,t,-,-,o,-,t,-,-,o
hawa1245,-,k,-,-,o,-,k,-,-,o
tahi1242,-,t,-,-,o,-,t,-,-,o
ruru1237,-,t,-,-,o,-,t,-,-,o
raiv1237,-,t,-,-,o,-,t,-,-,o
mele1250,a,t,-,-,o,-,t,-,-,o
