language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
tuam1242,-,-,-,-,t,-,-,o,-,-,k,e,-,-,-,-,-,-,-,-,-,-
penr1237,-,-,-,-,t,-,-,o,-,-,k,e,-,-,-,-,-,-,-,-,-,-
raro1241,-,-,-,-,t,-,-,o,-,-,k,e,-,-,-,-,-,-,-,-,-,-
mang1401,-,i,r,i,t,-,-,o,-,-,k,e,-,-,-,-,-,-,-,-,-,-
maor1246,-,-,-,-,n,-,-,o,-,-,k,e,-,-,-,-,-,-,-,-,-,-
raka1237,-,-,-,-,t,-,-,o,-,-,k,e,-,-,-,-,-,-,-,-,-,-
puka1242,-,-,-,-,v,-,-,-,-,-,-,e,l,i,-,-,-,-,-,-,-,-
rapa1244,-,-,-,-,k,-,-,o,-,-,r,e,h,a,-,-,-,-,-,-,-,-
nort2845,-,-,-,-,t,-,-,o,-,-,k,e,-,-,-,-,-,-,-,-,-,-
hawa1245,-,-,-,-,k,-,-,o,-,-,7,e,-,-,-,-,-,-,-,-,-,-
tahi1242,-,-,-,-,t,-,-,o,-,-,7,e,-,-,-,-,-,-,-,-,-,-
futu1245,-,-,-,-,-,-,n,u,f,e,k,e,r,e,-,-,-,-,-,-,-,-
wall1257,-,-,-,-,7,u,l,u,-,-,k,e,l,e,-,-,-,-,-,-,-,-
east2447,-,-,-,-,-,-,-,-,-,-,k,e,l,e,m,u,t,-,-,u,-,-
niue1239,-,-,-,-,-,-,-,-,-,-,k,e,l,e,m,u,t,-,-,u,-,-
samo1305,-,-,-,-,-,-,-,-,-,-,7,a,n,-,-,-,-,-,-,u,f,e
samo1305,-,-,-,-,-,-,-,-,-,-,7,e,l,e,m,u,t,-,-,u,-,-
samo1305,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,o,7,e
tuva1244,-,-,-,-,-,-,-,-,-,-,k,a,l,e,m,u,t,-,-,a,-,-
tong1325,-,-,-,-,-,-,-,-,-,-,k,e,l,e,m,u,t,-,-,u,-,-
renn1242,-,-,-,-,s,u,n,-,-,-,g,a,-,-,-,-,t,-,-,i,-,-
nuku1259,-,-,-,-,t,a,m,a,-,-,k,e,r,e,-,-,k,e,r,e,-,-
pile1238,-,-,-,-,-,-,-,-,-,-,p,e,-,i,p,-,-,-,-,e,-,-
kapi1249,p,a,-,-,t,-,-,u,p,a,t,u,-,-,-,-,-,-,-,-,-,-
