language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
emae1237,-,-,-,-,-,r,-,-,-,-,e,-,f,-,-,-,u,-,-,-,-,-
futu1245,n,a,m,u,h,l,-,-,-,-,a,-,N,-,-,-,a,-,-,-,-,-
futu1245,m,a,g,a,-,r,-,-,-,-,a,-,f,-,-,-,u,-,-,-,-,-
poly1242,-,-,-,-,-,r,-,-,-,-,e,-,f,-,-,-,u,-,-,-,-,-
tong1325,-,-,-,-,-,-,-,-,-,-,e,-,f,u,e,f,u,-,-,-,-,-
wall1257,-,-,-,-,-,l,-,-,-,-,e,-,f,-,-,-,u,-,-,-,-,-
east2447,m,u,N,a,-,l,-,-,-,-,a,-,f,-,-,-,u,-,-,-,-,-
east2447,-,-,-,-,-,l,-,-,-,-,a,-,f,-,-,-,u,-,-,-,-,-
tiko1237,-,-,-,-,-,r,-,-,-,-,e,-,f,-,-,-,u,-,-,-,-,-
niue1239,-,-,-,-,-,-,-,-,-,-,e,-,f,-,-,-,u,-,-,-,-,-
samo1305,-,-,-,-,-,l,e,f,u,l,e,-,f,-,-,-,u,-,-,-,-,-
tuva1244,-,-,-,-,-,p,-,-,-,-,e,-,f,-,-,-,u,-,-,-,-,-
anut1237,-,-,-,-,-,r,-,-,-,-,e,-,p,-,-,-,u,-,-,-,-,-
renn1242,-,-,n,-,-,g,-,-,-,-,e,-,h,-,-,-,u,-,-,-,-,-
onto1237,-,-,-,-,-,l,-,-,-,-,e,-,h,-,-,-,u,-,-,-,-,-
sika1261,-,-,-,-,-,l,-,-,-,-,e,-,h,-,-,-,u,-,-,-,-,-
nuku1259,-,-,-,-,-,r,-,-,-,-,e,-,h,-,-,-,u,-,-,-,-,-
pile1238,-,-,-,-,-,l,-,-,-,-,e,-,h,-,-,-,u,-,-,-,-,-
kapi1249,-,-,-,-,-,l,-,-,-,-,e,-,h,-,-,-,u,-,-,-,-,-
tuam1242,-,-,-,-,-,r,-,-,-,-,e,-,h,-,-,-,u,-,-,-,-,-
penr1237,-,-,-,-,-,r,-,-,-,-,e,-,h,-,-,-,u,-,-,-,-,-
raro1241,-,-,-,-,-,r,-,-,-,-,e,-,7,-,-,-,u,-,-,-,-,-
mang1401,-,-,-,-,-,7,-,-,-,-,e,-,7,-,-,-,u,-,-,-,-,-
mang1401,-,-,N,a,-,r,-,-,-,-,a,-,7,-,-,-,u,-,-,-,-,-
maor1246,p,u,N,a,-,r,-,-,-,-,e,-,h,-,-,-,u,-,-,-,-,-
raka1237,-,-,-,-,-,r,-,-,-,-,e,-,h,-,-,-,u,-,-,-,-,-
puka1242,-,-,-,-,-,l,e,w,u,l,e,-,w,-,-,-,u,-,-,-,-,-
puka1242,-,-,m,a,-,l,a,m,-,-,a,-,l,-,-,-,a,-,-,-,-,-
rapa1244,-,-,-,-,-,7,-,-,-,-,e,o,7,-,e,-,o,-,-,-,-,-
nort2845,-,-,-,-,-,7,-,-,-,-,e,-,h,-,-,-,u,-,-,-,-,-
hawa1245,-,-,-,-,-,l,-,-,-,-,e,-,h,-,-,-,u,-,-,-,-,-
tahi1242,-,-,-,-,-,r,-,-,-,-,e,-,h,-,-,-,u,-,-,-,-,-
ruru1237,-,-,-,-,-,r,-,-,-,-,e,-,7,-,-,-,u,-,-,-,-,-
raiv1237,-,-,-,-,-,G,-,-,-,-,e,-,h,-,-,-,u,a,u,a,h,i
mele1250,-,-,-,a,-,r,-,-,-,-,e,-,f,-,-,-,u,-,-,-,-,-
