language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
emae1237,-,k,-,-,e,-,-,-,-,r,-,-,-,-,e,-,-
futu1245,-,k,-,-,e,-,-,-,-,r,-,-,-,-,e,-,-
poly1242,-,k,-,-,e,-,-,-,-,l,-,-,-,-,e,-,-
tong1325,-,k,-,-,e,l,e,k,e,l,-,-,-,-,e,-,-
wall1257,-,k,-,-,e,-,-,-,-,l,-,-,-,-,e,-,-
east2447,-,k,-,-,e,-,-,-,-,l,-,-,-,-,e,-,-
tiko1237,-,k,-,-,e,-,-,-,-,r,-,-,-,-,e,-,-
niue1239,-,k,-,-,e,-,-,-,-,l,-,-,-,-,e,-,-
samo1305,-,l,-,-,a,-,-,-,-,l,o,l,a,N,i,-,-
tuva1244,-,k,-,-,e,-,-,-,-,l,-,-,-,-,e,-,-
anut1237,-,k,-,-,e,r,e,k,e,r,-,-,-,-,e,-,-
renn1242,-,k,-,-,e,n,-,-,-,g,-,-,-,-,e,-,-
onto1237,-,7,-,-,e,-,-,-,-,l,-,-,-,-,e,-,-
sika1261,-,k,-,-,e,-,-,-,-,l,-,-,-,-,e,-,-
nuku1259,-,k,-,-,e,r,e,k,e,r,-,-,-,-,e,-,-
pile1238,-,t,u,a,o,-,-,-,-,n,-,-,-,-,e,-,-
pile1238,-,p,-,-,e,-,-,-,-,l,-,-,-,-,a,-,-
kapi1249,-,g,-,-,e,-,-,-,-,l,-,-,-,-,e,-,-
tuam1242,-,-,-,-,-,-,-,-,-,r,-,-,-,-,e,p,o
penr1237,-,-,-,-,-,-,-,-,-,r,-,-,-,-,e,p,o
raro1241,-,-,-,-,-,-,-,-,-,r,-,-,-,-,e,p,o
mang1401,-,-,-,-,-,-,-,-,-,r,-,-,-,-,e,p,o
maor1246,o,n,-,-,e,-,-,-,o,n,-,-,-,-,e,-,-
maor1246,-,-,-,-,-,-,-,-,-,r,-,-,-,-,e,p,o
maor1246,-,k,-,-,e,-,-,-,-,r,-,-,-,-,e,-,-
puka1242,-,k,-,-,e,l,e,k,e,l,-,-,-,-,e,-,-
puka1242,-,p,-,-,a,l,a,p,a,l,-,-,-,-,a,-,-
rapa1244,-,-,-,-,-,-,-,-,-,r,-,-,-,-,e,p,o
rapa1244,-,-,-,-,o,-,-,-,-,n,-,-,-,-,e,-,-
nort2845,-,-,-,-,-,-,-,-,-,7,-,-,-,-,e,p,o
hawa1245,-,h,-,-,o,-,-,-,-,n,u,-,-,-,a,-,-
hawa1245,-,-,-,-,-,-,-,-,-,l,-,-,-,-,e,p,o
tahi1242,-,-,-,-,-,-,-,-,-,r,-,-,-,-,e,p,o
ruru1237,-,-,-,-,-,-,-,-,-,r,-,-,-,-,e,p,o
raiv1237,-,-,-,-,-,-,-,-,-,G,-,-,-,-,e,p,o
mele1250,-,k,-,-,e,-,-,-,-,r,-,-,-,-,e,-,-
