language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
tuam1242,-,-,k,a,-,-,-,-,u,-,-,-
penr1237,-,-,k,a,-,-,-,-,u,-,-,-
raro1241,-,-,k,a,-,-,-,-,u,-,-,-
mang1401,-,-,k,a,-,-,-,-,u,-,-,-
maor1246,-,-,k,a,-,-,-,-,u,h,o,e
raka1237,-,-,h,o,p,u,v,a,i,-,-,-
raka1237,-,-,k,a,-,u,k,a,u,-,-,-
puka1242,t,a,k,e,-,-,-,l,e,-,-,-
rapa1244,-,-,k,a,-,-,-,-,u,-,-,-
nort2845,-,-,k,a,-,-,-,-,u,-,-,-
hawa1245,-,-,7,a,-,-,-,-,u,-,-,-
tahi1242,-,-,7,a,-,-,-,-,u,-,-,-
emae1237,-,-,k,a,-,o,k,a,o,-,-,-
futu1245,-,-,k,a,-,-,-,-,u,-,-,-
wall1257,-,-,k,a,-,-,-,-,u,-,-,-
east2447,-,-,k,a,-,-,-,-,u,-,-,-
tiko1237,-,-,k,a,-,-,-,-,u,-,-,-
niue1239,-,-,k,o,-,-,-,-,u,-,-,-
anut1237,-,-,k,a,-,-,-,-,u,-,-,-
samo1305,-,-,7,a,-,-,7,a,u,-,-,-
tuva1244,-,-,k,a,-,-,k,a,u,-,-,-
tong1325,-,-,k,a,-,-,k,a,u,-,-,-
renn1242,-,-,k,a,-,-,k,a,u,-,-,-
onto1237,-,-,7,a,-,-,-,-,u,-,-,-
sika1261,-,-,k,o,-,u,k,o,u,-,-,-
nuku1259,k,-,k,a,-,-,-,-,u,-,-,-
pile1238,-,-,k,a,-,-,-,-,u,-,-,-
kapi1249,-,-,k,a,-,-,-,-,u,-,-,-
mele1250,-,-,k,a,-,u,k,a,u,-,-,-
