language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
tuam1242,-,-,k,-,-,a,-,-,t,-,i,-,-
penr1237,-,-,k,-,-,a,-,-,t,-,i,-,-
raro1241,-,-,-,-,-,e,-,-,t,-,i,-,-
mang1401,-,-,-,-,-,e,-,-,t,-,i,-,-
maor1246,-,-,N,-,-,a,-,-,-,-,u,-,-
raka1237,-,-,k,-,-,a,k,a,t,-,i,-,-
puka1242,-,-,k,-,-,a,-,-,t,-,i,-,-
rapa1244,-,-,g,-,-,a,-,-,-,-,u,-,-
nort2845,-,-,n,-,-,a,-,-,h,-,u,-,-
hawa1245,-,-,n,-,-,a,-,-,h,-,u,-,-
tahi1242,h,o,h,-,-,o,-,-,n,-,i,-,-
emae1237,-,-,-,-,-,u,-,-,t,-,i,-,a
futu1245,-,-,m,a,N,u,-,-,S,-,i,-,a
wall1257,-,-,-,-,-,u,-,-,7,-,u,-,-
east2447,-,-,-,-,-,-,-,-,7,-,u,-,-
tiko1237,-,-,N,-,-,a,-,-,-,-,u,-,-
tiko1237,-,-,k,-,-,a,-,-,t,-,i,-,-
tiko1237,-,-,-,-,-,u,-,-,t,-,i,-,-
niue1239,-,-,-,-,-,e,-,-,t,-,i,-,-
anut1237,-,-,k,-,-,a,-,-,t,-,i,-,-
samo1305,-,-,7,-,-,a,-,-,t,-,i,-,-
samo1305,-,-,-,-,-,u,-,-,-,-,-,-,-
samo1305,-,-,-,-,-,u,-,-,t,-,i,-,a
tong1325,-,-,-,-,-,u,-,-,7,-,u,-,-
renn1242,-,-,-,-,-,u,-,-,7,-,u,-,-
onto1237,-,-,-,-,-,e,-,-,k,-,i,-,-
onto1237,-,-,-,-,-,-,-,-,-,-,u,-,-
sika1261,-,-,n,-,-,u,-,-,n,-,u,-,-
nuku1259,-,-,t,-,-,a,-,-,k,-,i,l,u
pile1238,-,-,-,-,-,e,-,-,s,-,i,-,a
pile1238,-,-,-,-,-,u,-,-,s,-,i,-,a
pile1238,-,-,N,-,-,a,-,-,l,-,i,-,a
kapi1249,-,-,k,-,-,a,-,-,t,-,i,-,-
mele1250,-,-,k,-,-,e,-,-,t,S,i,-,a
