language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
tuam1242,-,p,u,-,-,-,-,-,a,-,-,-,-,-
penr1237,-,p,u,-,-,-,-,-,a,-,-,-,-,-
raro1241,-,p,u,-,-,-,-,-,a,-,-,-,-,-
mang1401,-,p,u,-,-,-,-,-,a,-,-,-,-,-
mang1401,-,t,i,-,-,-,-,-,a,r,-,-,-,e
maor1246,-,p,u,-,-,-,-,-,a,w,-,-,a,i
raka1237,-,t,i,-,-,-,-,-,a,r,-,-,-,e
puka1242,-,t,i,-,-,-,-,-,a,l,-,-,-,e
puka1242,-,p,u,-,-,-,-,-,a,-,-,-,-,-
rapa1244,-,p,u,-,-,-,-,-,a,-,-,-,-,-
nort2845,-,p,u,-,-,-,-,-,a,-,-,-,-,-
hawa1245,-,p,u,-,-,-,-,-,a,-,-,-,-,-
tahi1242,-,t,i,-,-,-,-,-,a,r,-,-,-,e
emae1237,-,s,-,-,-,-,-,-,e,r,a,k,a,u
futu1245,-,s,-,-,-,-,-,-,e,-,-,-,-,-
wall1257,-,f,i,-,-,-,-,s,i,-,-,-,-,-
east2447,-,f,i,-,-,-,-,t,i,-,-,-,-,-
east2447,-,s,-,-,-,-,-,-,e,-,-,-,-,-
tiko1237,-,s,-,-,-,-,-,-,e,-,-,-,-,-
niue1239,-,f,i,-,-,-,-,t,i,-,-,-,-,-
anut1237,-,p,u,-,-,-,-,-,a,-,-,-,-,-
samo1305,-,f,u,-,-,-,-,N,a,-,-,-,-,-
tuva1244,-,p,u,-,-,-,-,l,a,-,-,-,-,-
tong1325,-,k,a,-,-,k,a,l,a,-,-,-,-,-
renn1242,-,l,a,-,-,k,-,-,a,-,-,-,-,-
onto1237,-,-,u,-,-,-,-,k,e,-,-,-,-,-
sika1261,-,-,-,-,-,-,-,s,e,-,-,-,-,-
nuku1259,-,p,u,r,u,p,u,r,u,-,-,-,-,-
pile1238,i,m,e,-,-,-,-,-,a,-,-,-,-,-
kapi1249,-,-,-,-,-,-,-,-,a,k,-,-,a,i
mele1250,-,f,u,-,-,-,-,m,a,-,-,-,-,-
