language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
tuam1242,-,-,-,k,-,-,-,o,-,i,-,-,-,-,-
tuam1242,-,-,-,p,-,-,-,o,p,o,-,-,-,-,-
penr1237,-,-,-,k,-,-,-,o,-,i,-,-,-,-,-
raro1241,-,-,-,k,-,-,-,o,-,i,-,-,-,-,-
mang1401,-,-,-,k,-,-,-,o,-,i,k,-,-,o,i
maor1246,-,-,-,k,-,-,-,o,-,i,-,-,-,-,-
raka1237,-,-,-,k,-,-,-,o,-,i,-,-,-,-,-
puka1242,-,-,-,k,-,o,k,o,-,i,-,-,-,-,-
puka1242,-,-,-,n,-,-,-,-,-,i,n,i,v,a,-
rapa1244,-,-,-,k,-,-,-,a,7,i,-,-,-,-,-
nort2845,-,-,-,k,-,-,-,o,-,i,-,-,-,-,-
hawa1245,-,-,-,7,-,-,-,o,-,i,-,-,-,-,-
tahi1242,-,-,-,7,-,-,-,o,-,i,-,-,-,-,-
emae1237,m,-,a,k,-,a,k,a,-,i,-,-,-,-,-
futu1245,m,-,a,t,-,a,k,a,-,i,-,-,-,-,-
wall1257,m,-,a,s,-,i,l,a,-,-,-,-,-,-,-
east2447,-,-,-,k,-,a,k,a,-,i,-,-,-,-,-
east2447,f,-,a,k,-,a,k,a,-,-,-,-,-,-,-
tiko1237,m,-,a,t,-,-,-,a,-,-,-,-,-,-,-
niue1239,m,-,a,t,-,i,l,a,-,-,-,-,-,-,-
anut1237,-,-,-,k,-,a,k,a,-,i,-,-,-,-,-
samo1305,m,-,a,-,-,-,7,a,-,i,-,-,-,-,-
samo1305,m,-,a,-,-,-,s,e,l,e,-,-,-,-,-
tuva1244,m,-,a,t,-,a,k,a,-,i,-,-,-,-,-
tong1325,m,-,a,s,-,i,l,a,-,-,-,-,-,-,-
renn1242,-,-,-,k,-,a,k,a,-,i,-,-,-,-,-
renn1242,h,-,a,k,-,a,k,a,-,-,-,-,-,-,-
onto1237,-,-,-,7,-,a,-,a,-,-,-,-,-,-,-
sika1261,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-
nuku1259,-,-,-,k,-,-,-,a,-,-,-,-,-,-,-
pile1238,m,f,a,s,-,e,l,e,-,-,-,-,-,-,-
pile1238,m,d,a,k,-,-,h,a,-,-,-,-,-,-,-
kapi1249,-,-,-,g,-,-,-,a,-,-,-,-,-,-,-
mele1250,m,-,a,t,S,i,k,a,-,i,-,-,-,-,-
