language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
emae1237,-,-,s,-,-,-,u,-,-,k,-,-,i,-,a
emae1237,-,-,l,a,b,-,o,-,-,-,-,-,-,-,a
futu1245,-,-,s,-,-,-,u,-,-,k,-,-,i,-,-
poly1242,-,-,s,-,-,-,u,-,-,k,-,-,i,-,-
tong1325,-,-,h,-,-,-,o,-,-,k,-,-,a,-,-
tong1325,-,-,t,-,-,-,u,-,i,7,-,-,i,-,-
wall1257,-,-,h,-,-,-,o,-,-,k,-,-,a,-,-
wall1257,-,-,h,-,-,-,u,-,-,k,-,-,i,-,-
east2447,-,-,s,-,-,-,o,-,-,k,a,7,i,-,-
east2447,-,-,s,-,-,-,u,-,-,k,-,-,i,-,-
tiko1237,-,-,s,-,-,-,u,-,-,k,-,-,i,-,-
niue1239,-,-,h,-,-,-,o,-,-,k,-,-,a,-,-
niue1239,-,-,h,-,-,-,u,-,-,k,-,-,i,-,-
samo1305,-,-,t,-,-,-,u,-,-,-,-,-,i,-,-
tuva1244,v,e,l,-,-,-,o,-,-,-,-,-,-,-,-
tuva1244,-,-,t,-,-,-,u,-,-,-,-,-,i,-,-
anut1237,-,-,t,-,-,-,o,-,-,k,a,-,i,-,-
renn1242,-,-,s,-,-,-,o,-,-,k,-,-,a,-,-
renn1242,-,-,s,-,-,-,u,-,-,k,-,-,i,-,-
onto1237,-,-,k,-,-,-,o,-,-,7,-,-,i,-,-
onto1237,-,-,-,-,-,-,-,-,-,k,-,-,a,l,o
sika1261,-,-,s,-,-,-,o,-,-,k,a,-,i,-,-
sika1261,-,-,s,-,-,-,u,-,-,k,-,-,i,-,-
nuku1259,-,-,-,-,-,-,u,n,u,k,-,-,i,-,-
nuku1259,v,-,v,-,-,-,o,-,-,r,-,-,o,-,-
pile1238,-,-,-,-,-,-,u,-,-,k,-,-,i,-,a
kapi1249,-,-,h,-,-,-,u,-,-,g,-,-,i,-,-
kapi1249,d,a,l,-,-,-,o,-,-,-,-,-,-,-,-
tuam1242,-,-,h,-,-,-,o,-,-,k,-,-,a,-,-
tuam1242,-,-,h,-,-,-,u,-,-,k,-,-,i,-,-
penr1237,-,-,p,-,-,-,a,-,-,t,-,-,i,-,a
raro1241,-,-,p,a,t,i,a,-,-,t,-,-,i,-,a
raro1241,-,-,v,e,r,-,o,-,-,v,-,-,e,r,o
mang1401,-,-,7,-,-,-,u,-,-,k,-,-,i,-,-
mang1401,-,-,-,-,-,-,-,-,-,k,-,-,o,-,-
maor1246,-,-,-,-,-,-,o,-,-,k,-,-,a,-,-
raka1237,-,-,p,a,t,i,a,-,-,t,-,-,i,-,a
raka1237,-,-,p,u,p,-,u,-,-,h,-,-,i,-,-
raka1237,-,-,v,e,l,-,o,-,-,-,-,-,-,-,-
puka1242,-,-,-,-,-,-,-,-,-,k,-,-,o,-,-
puka1242,-,-,y,-,-,-,o,-,-,k,-,-,a,-,-
rapa1244,-,-,h,-,-,-,u,-,-,k,-,-,i,-,-
rapa1244,-,-,-,-,-,-,o,-,-,k,-,-,a,-,-
nort2845,-,-,h,-,-,-,u,-,-,k,-,-,i,-,-
hawa1245,-,-,h,-,-,-,o,-,-,-,-,-,u,-,-
tahi1242,-,-,p,-,-,-,a,-,-,t,-,-,i,-,a
ruru1237,-,-,p,-,-,-,a,-,-,t,-,-,i,-,a
raiv1237,-,-,p,-,-,-,i,-,-,p,-,-,i,h,a
mele1250,-,-,s,-,-,-,u,-,-,k,-,-,i,-,a
