language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
futu1245,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,-,-,-,-
futu1245,-,-,-,-,s,-,-,a,-,-,-,-,-,-,k,a,-,-,-,-
poly1242,p,u,k,u,p,-,-,u,-,-,-,-,-,-,k,u,-,-,-,-
tong1325,n,o,-,u,n,-,-,o,-,-,-,-,-,-,-,u,-,-,-,-
wall1257,p,u,k,u,p,-,-,u,-,-,-,-,-,-,k,u,-,-,-,-
east2447,-,-,l,-,-,-,-,e,-,-,-,-,-,-,k,a,-,-,-,-
tiko1237,p,u,k,u,p,-,-,u,-,-,-,-,-,-,k,u,-,-,-,-
niue1239,-,-,-,-,p,-,-,u,-,-,-,-,-,-,k,u,-,-,-,-
samo1305,p,u,7,u,p,-,-,u,-,-,-,-,-,-,7,u,-,-,-,-
samo1305,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,-,-,-,-
samo1305,s,a,-,-,7,a,s,a,-,-,-,-,-,-,7,a,-,-,-,-
tuva1244,-,-,-,-,t,-,-,o,-,-,-,e,-,-,t,o,-,-,-,e
anut1237,n,o,-,-,-,-,-,u,-,-,-,-,-,-,n,o,-,-,-,u
renn1242,-,-,-,-,l,-,-,e,-,-,-,-,-,-,k,a,-,-,-,-
renn1242,-,-,-,-,p,-,-,u,-,-,-,-,-,-,k,u,-,-,-,-
onto1237,-,-,-,-,p,-,-,o,-,-,-,-,-,-,k,o,-,-,-,-
sika1261,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,-,-,-,-
nuku1259,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,p,o,t,o
pile1238,-,-,-,-,p,o,p,o,-,-,-,-,-,-,t,o,-,-,-,-
kapi1249,-,-,-,-,b,-,-,o,-,-,-,-,-,-,d,o,-,-,-,-
tuam1242,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,-,-,-,-
penr1237,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,-,-,-,-
penr1237,s,a,k,a,s,-,-,a,-,-,-,-,-,-,k,a,-,-,-,-
raro1241,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,-,-,-,-
mang1401,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,-,-,-,-
maor1246,h,a,k,a,h,-,-,a,-,-,-,-,-,-,k,a,-,-,-,-
maor1246,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,-,-,-,-
puka1242,-,-,-,-,p,-,-,u,n,e,k,e,n,e,k,e,-,-,-,-
puka1242,-,-,-,-,p,u,p,o,-,-,-,-,-,-,t,o,-,-,-,-
rapa1244,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,-,-,-,-
nort2845,n,o,-,-,h,-,-,i,-,-,-,-,-,-,n,o,-,-,h,i
nort2845,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,-,-,-,-
hawa1245,-,-,-,-,p,-,-,o,-,-,-,-,-,-,k,o,-,-,l,e
tahi1242,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,-,-,-,-
ruru1237,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,-,-,-,-
raiv1237,-,-,-,-,p,-,-,o,-,-,-,-,-,-,t,o,-,-,-,-
