language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
tuam1242,-,-,t,u,-,-,-,k,-,-,-,-,i,-
penr1237,-,-,t,u,-,-,-,k,-,-,-,-,i,-
raro1241,-,-,t,u,-,-,-,k,-,-,-,-,i,-
mang1401,-,-,t,u,-,-,-,k,-,-,-,-,i,-
maor1246,-,-,t,u,-,-,-,k,-,-,-,-,i,-
puka1242,p,a,t,u,-,p,a,t,-,-,-,-,u,-
puka1242,-,-,t,u,-,-,-,k,i,t,u,k,i,-
nort2845,-,-,t,u,-,-,-,7,-,-,-,-,i,-
hawa1245,-,-,k,u,-,-,-,7,-,-,-,-,i,-
tahi1242,p,a,p,a,-,-,-,h,-,-,-,-,i,a
futu1245,-,-,t,u,t,h,u,k,-,-,-,-,i,a
wall1257,-,-,t,u,-,-,-,k,-,-,-,-,i,-
east2447,-,-,s,o,-,-,-,k,-,-,-,-,a,-
tiko1237,-,-,t,u,-,-,-,k,-,-,-,-,i,-
niue1239,-,-,t,u,-,-,-,k,-,-,-,-,i,-
anut1237,-,-,t,u,-,-,-,k,-,-,-,-,i,-
samo1305,-,-,t,u,-,-,-,7,i,t,u,7,i,-
tuva1244,-,-,t,u,-,-,-,k,i,t,u,k,i,-
tong1325,-,-,t,u,-,-,-,k,-,-,-,-,i,-
renn1242,-,-,t,u,-,-,-,k,-,-,-,-,i,-
onto1237,-,-,k,u,-,-,-,7,-,-,-,-,i,-
sika1261,-,-,t,u,-,-,-,k,-,-,-,-,i,-
nuku1259,-,-,t,u,-,-,-,k,-,-,-,-,i,-
nuku1259,-,r,r,i,-,-,-,k,-,-,-,-,i,-
kapi1249,-,-,t,u,-,-,-,g,-,-,-,-,i,-
