language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
tuam1242,-,-,-,-,h,u,-,-,-,-,r,-,-,-,-,u
penr1237,-,-,-,-,h,u,-,-,-,-,r,-,-,-,-,u
raro1241,7,u,r,u,7,u,-,-,-,-,r,-,-,-,-,u
mang1401,-,-,-,-,7,u,-,-,-,-,r,-,-,-,-,u
maor1246,-,-,-,-,h,u,-,-,-,-,r,u,m,a,n,u
raka1237,h,u,r,u,h,u,-,-,-,-,r,-,-,-,-,u
puka1242,-,-,-,-,w,u,-,-,-,-,l,-,-,-,-,u
rapa1244,h,u,r,u,h,u,-,-,-,-,r,-,-,-,-,u
nort2845,-,-,-,-,h,u,7,u,m,a,n,-,-,-,-,u
hawa1245,-,-,-,-,h,u,-,-,-,-,l,-,-,-,-,u
tahi1242,h,u,r,u,h,u,-,-,-,-,r,-,-,-,-,u
futu1245,-,-,-,-,f,u,-,-,-,-,r,-,-,-,-,u
wall1257,-,-,-,-,p,a,-,-,-,-,l,-,-,-,-,a
east2447,-,-,-,-,f,u,-,-,-,-,l,-,-,-,-,u
tiko1237,-,-,-,-,f,u,-,-,-,-,r,-,-,-,-,u
niue1239,-,-,-,-,p,a,-,-,-,-,l,-,-,-,-,a
anut1237,-,-,-,-,p,u,-,-,-,-,r,-,-,-,-,u
samo1305,-,-,-,-,f,u,-,-,-,-,l,-,-,-,-,u
samo1305,-,-,-,-,7,u,-,-,-,-,l,-,-,-,-,a
tuva1244,-,-,-,-,f,u,-,-,-,-,l,-,-,-,-,u
tong1325,-,-,-,-,f,u,l,u,f,u,l,-,-,-,-,u
renn1242,-,-,-,-,p,a,-,-,-,-,l,-,-,-,-,a
onto1237,-,-,-,-,p,a,-,-,-,-,l,-,-,-,-,a
sika1261,-,-,-,-,p,a,-,-,-,-,l,-,-,-,-,a
nuku1259,-,-,-,-,p,a,-,-,-,-,r,-,-,-,-,a
pile1238,-,-,-,-,h,u,-,-,-,-,l,-,-,-,-,u
kapi1249,-,-,N,a,h,u,-,-,-,-,r,-,-,-,-,u
mele1250,-,-,-,-,w,e,-,-,-,-,r,-,-,-,-,o
