language,x1,x2,x3,x4,x5,x6,x7,x8
tuam1242,-,-,h,i,n,a,-,-
penr1237,m,a,r,a,m,a,-,-
raro1241,m,a,r,a,m,a,-,-
mang1401,m,a,7,i,n,a,-,-
mang1401,m,a,7,i,n,a,-,-
maor1246,m,a,r,a,m,a,-,-
raka1237,m,a,r,a,m,a,-,-
puka1242,m,a,-,i,n,a,-,-
rapa1244,m,a,h,i,n,a,-,-
nort2845,m,e,7,a,m,a,-,-
hawa1245,m,a,h,i,n,a,-,-
tahi1242,7,a,v,a,7,e,-,-
emae1237,m,a,s,i,n,a,-,-
futu1245,m,a,r,a,m,a,-,-
wall1257,m,a,h,i,n,a,-,-
east2447,m,a,s,i,n,a,-,-
tiko1237,m,a,r,a,m,a,-,-
niue1239,m,a,h,i,n,a,-,-
anut1237,m,a,-,i,n,a,-,-
samo1305,m,a,s,i,n,a,-,-
samo1305,m,a,l,a,m,a,-,-
tuva1244,m,a,l,a,m,a,-,-
tong1325,m,a,h,i,n,a,-,-
renn1242,m,a,s,i,n,a,-,-
onto1237,m,a,l,a,m,a,-,-
sika1261,m,a,l,a,m,a,-,-
nuku1259,m,a,r,a,m,a,-,-
pile1238,-,a,k,a,h,u,-,-
kapi1249,m,a,h,i,n,a,-,-
mele1250,-,a,-,-,N,a,l,e
