language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
tuam1242,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
penr1237,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
raro1241,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
mang1401,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
mang1401,-,p,-,-,-,a,-,k,-,-,u,-,-,-,-,-,-
maor1246,-,r,a,u,r,a,-,-,-,-,u,-,-,-,-,-,-
raka1237,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
raka1237,-,k,-,-,-,a,-,h,-,-,o,-,-,-,-,-,-
puka1242,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
rapa1244,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
nort2845,-,h,-,-,-,a,-,t,-,-,u,-,-,-,-,-,-
hawa1245,-,-,-,-,-,a,-,k,-,-,o,-,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,t,a,p,o,7,i,f,a,r,e
wall1257,-,7,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
east2447,i,n,-,-,-,a,-,k,-,-,i,-,-,-,-,-,-
east2447,-,7,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
tiko1237,-,r,-,-,-,a,u,t,a,-,u,-,-,-,-,-,-
niue1239,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
anut1237,-,t,-,-,-,a,o,t,a,-,o,-,-,-,-,-,-
samo1305,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
samo1305,i,n,-,-,-,a,-,7,-,-,i,-,-,-,-,-,-
tuva1244,-,l,-,-,-,a,-,-,-,-,u,-,-,-,-,-,-
tong1325,-,7,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
renn1242,-,7,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
onto1237,i,N,-,-,-,a,-,7,-,-,i,-,-,-,-,-,-
onto1237,-,7,-,-,-,a,-,k,-,-,o,-,-,-,-,-,-
sika1261,i,n,-,-,-,a,-,k,-,-,i,-,-,-,-,-,-
sika1261,-,-,-,-,-,a,-,t,-,-,o,-,-,-,-,-,-
nuku1259,-,t,-,u,-,a,-,h,a,r,e,-,-,-,-,-,-
pile1238,-,t,-,-,-,o,-,t,-,-,o,-,-,h,a,l,e
