language,x1,x2,x3,x4,x5
emae1237,k,o,i,-,a
futu1245,-,-,i,-,a
poly1242,-,-,i,-,a
tong1325,-,-,i,-,a
wall1257,-,-,i,-,a
east2447,-,-,i,-,a
tiko1237,-,-,i,-,a
niue1239,-,-,i,-,a
samo1305,-,-,i,-,a
tuva1244,-,-,i,-,a
anut1237,-,-,i,-,a
renn1242,-,-,i,-,a
onto1237,-,a,i,-,a
sika1261,-,-,i,-,a
nuku1259,-,-,i,-,a
pile1238,-,-,i,-,a
pile1238,-,-,n,-,a
kapi1249,-,-,i,-,a
tuam1242,-,-,i,-,a
penr1237,-,-,i,-,a
raro1241,-,-,i,-,a
mang1401,k,o,i,-,a
maor1246,-,-,i,-,a
raka1237,-,-,i,-,a
puka1242,-,-,a,n,a
puka1242,-,-,o,n,a
rapa1244,-,-,i,-,a
nort2845,-,-,i,-,a
hawa1245,-,-,i,-,a
tahi1242,7,-,o,n,a
ruru1237,7,-,o,n,a
ruru1237,7,o,i,-,a
raiv1237,7,o,i,-,a
raiv1237,7,-,o,n,a
mele1250,-,e,i,-,a
