language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
futu1245,p,h,u,r,-,-,-,-,a,-,-,-
poly1242,-,-,-,t,-,-,-,-,o,-,-,-
tong1325,-,-,-,t,-,-,-,-,o,-,-,-
wall1257,-,-,-,t,-,-,-,-,o,-,-,-
east2447,-,-,-,t,-,-,-,-,o,-,-,-
tiko1237,-,-,-,t,-,-,-,-,o,-,-,-
niue1239,-,-,-,t,-,-,-,-,o,-,-,-
samo1305,-,-,-,t,-,-,-,-,o,-,-,-
anut1237,-,-,-,t,-,-,-,-,o,-,-,-
sika1261,-,-,-,t,-,-,-,-,o,-,-,-
nuku1259,-,-,-,t,-,-,-,-,o,k,i,-
pile1238,-,-,-,t,-,-,-,h,o,-,-,-
pile1238,-,-,-,t,-,-,-,-,o,k,i,a
kapi1249,-,-,-,t,a,-,-,n,u,-,-,-
tuam1242,-,-,-,t,a,-,-,n,u,-,-,-
penr1237,-,-,-,t,a,-,-,n,u,-,-,-
raro1241,-,-,-,t,a,t,a,n,u,-,-,-
mang1401,-,-,-,t,a,-,-,n,u,-,-,-
maor1246,-,-,-,t,-,-,-,-,o,-,-,-
puka1242,-,-,-,t,-,-,-,-,o,k,i,-
puka1242,-,-,-,t,a,-,-,n,u,-,-,-
puka1242,-,-,-,p,-,-,-,-,o,k,i,-
rapa1244,-,-,-,-,-,-,-,-,o,k,a,-
nort2845,-,-,-,n,a,-,-,n,u,-,-,-
hawa1245,-,-,-,k,a,-,-,n,u,-,-,-
tahi1242,-,-,-,t,a,-,-,n,u,-,-,-
ruru1237,-,-,-,t,a,-,-,n,u,-,-,-
raiv1237,-,-,-,t,a,-,-,n,u,-,-,-
