language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
tuam1242,-,-,h,-,-,-,-,e,-,-,-,-,-,-,h,-,e,u
penr1237,-,-,s,-,-,-,-,u,-,-,-,-,-,-,r,-,a,-
raro1241,-,-,7,a,k,a,t,u,7,e,r,a,7,e,r,-,a,-
mang1401,-,-,7,-,-,-,-,u,7,u,-,-,-,-,r,-,e,-
maor1246,-,-,h,-,-,-,-,u,-,-,-,a,-,-,k,-,i,-
puka1242,-,-,y,-,-,-,-,u,y,-,-,u,-,-,k,-,e,-
rapa1244,-,-,h,-,-,-,-,a,h,-,-,a,-,-,t,-,a,-
nort2845,-,-,p,-,-,-,-,e,p,e,-,u,-,-,-,-,-,-
nort2845,-,-,p,-,-,-,-,e,7,-,-,u,-,-,-,-,a,-
hawa1245,-,-,w,-,-,-,-,e,-,-,-,-,-,-,k,-,e,-
tahi1242,-,-,h,-,-,-,-,u,-,-,-,a,-,-,7,-,i,-
futu1245,-,a,f,-,-,-,-,-,-,-,-,o,-,-,N,i,a,-
wall1257,-,-,f,-,-,-,-,-,-,-,-,a,-,-,7,a,i,-
east2447,-,-,s,-,-,-,-,u,f,-,-,e,-,-,N,-,i,-
tiko1237,-,a,f,-,-,-,-,-,-,-,-,a,-,-,f,-,a,-
niue1239,-,a,f,-,-,-,-,-,-,-,-,a,-,-,N,-,i,-
anut1237,-,-,t,-,-,-,-,-,-,-,-,a,-,-,r,-,a,-
samo1305,-,-,m,-,-,-,-,a,t,-,-,a,-,-,l,-,a,-
samo1305,-,-,s,-,-,-,-,u,s,-,-,u,-,-,7,-,e,-
tuva1244,-,-,h,-,-,-,-,u,-,-,-,-,-,-,-,-,e,-
tuva1244,-,-,t,-,-,-,-,a,t,-,-,a,-,-,l,-,a,-
tuva1244,-,-,m,-,-,-,-,a,f,-,-,e,-,-,l,-,a,-
tong1325,-,-,f,-,-,-,-,a,k,-,-,a,-,-,v,-,a,-
renn1242,-,-,h,-,-,-,-,u,-,-,-,-,-,-,k,-,e,-
sika1261,-,a,h,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-
sika1261,t,a,l,-,-,-,-,-,-,-,-,a,-,-,k,-,i,-
nuku1259,t,a,r,-,-,-,-,-,-,-,-,a,-,-,k,-,i,-
nuku1259,-,-,h,-,-,-,-,-,-,-,-,u,-,-,k,-,e,-
pile1238,-,a,h,-,-,-,-,-,-,-,-,a,-,-,N,i,a,-
pile1238,-,-,h,-,-,-,-,-,-,-,-,u,-,-,k,e,a,-
