language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
tuam1242,-,-,-,a,t,-,-,-,-,-,e,-
penr1237,-,-,-,a,t,-,-,-,-,-,e,-
raro1241,-,-,-,a,t,-,-,-,-,-,e,-
mang1401,-,-,-,a,t,-,-,-,-,-,e,-
mang1401,k,-,-,a,k,a,r,o,u,m,e,i
maor1246,-,-,-,a,t,-,-,-,-,-,e,-
raka1237,-,-,-,a,t,-,-,-,-,-,e,-
puka1242,-,-,-,a,t,-,-,-,-,-,e,-
rapa1244,-,-,-,a,t,-,-,-,-,-,e,-
nort2845,-,-,-,a,t,-,-,-,-,-,e,-
hawa1245,-,-,-,a,k,-,-,-,-,-,e,-
tahi1242,7,u,p,a,7,-,-,-,-,-,a,-
emae1237,-,-,-,a,t,-,-,-,-,-,e,-
futu1245,-,-,-,a,t,-,-,-,-,-,e,-
wall1257,7,-,-,a,t,-,-,-,-,-,e,-
east2447,7,-,-,a,t,-,-,-,-,-,e,-
tiko1237,-,-,-,a,t,-,-,-,-,-,e,-
niue1239,-,-,-,a,t,-,-,-,-,-,e,-
anut1237,-,-,-,a,t,-,-,-,-,-,e,-
samo1305,-,-,-,a,t,-,-,-,-,-,e,-
tuva1244,-,-,-,a,t,-,-,-,-,-,e,-
tong1325,7,-,-,a,t,-,-,-,-,-,e,-
renn1242,7,-,-,a,t,-,-,-,-,-,e,-
onto1237,7,-,-,a,t,-,-,-,-,-,e,-
sika1261,-,-,-,a,t,-,-,-,-,-,e,-
nuku1259,-,-,-,a,t,-,-,-,-,-,e,-
pile1238,-,-,-,a,t,-,-,-,-,-,e,-
kapi1249,-,-,-,a,d,-,-,-,-,-,e,-
mele1250,-,-,-,a,t,-,-,-,-,-,e,-
