language,x1,x2,x3,x4,x5
emae1237,-,-,o,n,o
tong1325,-,-,o,n,o
wall1257,-,-,o,n,o
east2447,-,-,o,n,o
tiko1237,-,-,o,n,o
niue1239,-,-,o,n,o
samo1305,-,-,o,n,o
anut1237,-,-,o,n,o
renn1242,-,-,o,n,o
onto1237,-,-,o,N,o
sika1261,-,-,o,n,o
nuku1259,-,-,o,n,o
pile1238,-,-,o,n,o
tuam1242,f,-,e,n,e
penr1237,-,-,o,n,o
raro1241,-,-,o,n,o
mang1401,-,-,o,n,o
maor1246,-,-,o,n,o
raka1237,-,-,o,n,o
puka1242,-,-,o,n,o
rapa1244,-,-,o,n,o
nort2845,-,-,o,n,o
hawa1245,7,e,o,n,o
tahi1242,-,-,o,n,o
ruru1237,-,-,o,n,o
raiv1237,-,-,o,n,o
mele1250,-,e,o,n,o
