language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
emae1237,-,-,b,-,a,-,-,-,-,e
futu1245,-,-,v,-,a,-,-,-,-,e
poly1242,-,-,w,-,a,-,7,-,-,e
tong1325,-,-,v,-,a,-,7,-,-,e
wall1257,-,-,v,-,a,-,7,-,-,e
east2447,-,-,v,-,a,-,7,-,-,e
tiko1237,-,-,v,-,a,-,-,-,-,e
niue1239,-,-,v,-,-,-,-,-,-,e
samo1305,-,-,v,-,a,-,-,-,-,e
tuva1244,-,-,v,-,a,-,-,-,-,e
anut1237,-,-,v,-,a,-,-,-,-,e
renn1242,-,-,b,-,a,-,7,-,-,e
onto1237,k,a,p,u,a,-,-,-,-,e
onto1237,-,-,v,-,a,-,-,-,-,e
sika1261,t,a,p,u,a,-,-,-,-,e
sika1261,-,-,v,-,a,-,-,-,-,e
nuku1259,-,-,v,-,a,-,-,-,-,e
pile1238,-,-,v,-,a,-,-,-,-,e
kapi1249,-,-,w,-,a,-,-,-,-,e
tuam1242,-,-,v,-,a,-,-,-,-,e
penr1237,-,-,v,-,a,-,-,-,-,e
raro1241,t,a,p,u,a,-,-,-,-,e
raro1241,-,-,v,-,a,-,-,-,-,e
mang1401,-,-,-,-,a,-,7,a,p,e
maor1246,-,-,w,-,a,e,w,a,-,e
raka1237,-,-,w,-,a,e,w,a,-,e
puka1242,-,-,v,-,a,-,-,-,-,e
rapa1244,-,-,v,-,a,-,7,-,-,e
nort2845,-,-,v,-,a,-,-,-,-,e
hawa1245,-,-,w,-,a,-,w,a,-,e
tahi1242,7,a,v,-,a,-,-,-,-,e
ruru1237,7,a,v,-,a,-,-,-,-,e
raiv1237,-,-,u,m,a,-,h,-,-,a
mele1250,-,-,b,-,a,-,-,-,-,e
