language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
emae1237,-,-,-,-,-,-,-,-,s,a,-,e,-,-,r,-,-,-,-,-,-,-,e,-,-
poly1242,-,-,-,-,-,-,-,-,f,a,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-
poly1242,-,-,-,-,-,-,-,-,s,a,7,e,-,-,l,-,-,-,-,-,-,-,e,-,-
poly1242,-,-,-,-,-,-,-,-,7,a,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-
poly1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,o,-,-
tong1325,-,-,-,-,-,-,-,-,7,a,-,-,-,-,l,-,-,-,-,-,-,-,u,-,-
wall1257,-,-,-,-,-,-,-,-,h,a,-,e,-,-,r,-,-,-,-,-,-,-,e,-,-
east2447,-,-,-,-,-,-,-,-,s,a,7,e,-,-,l,-,-,-,-,-,-,-,e,-,-
east2447,-,-,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-
tiko1237,-,-,-,-,-,-,-,-,s,a,-,e,-,-,r,-,-,-,-,-,-,-,e,-,-
tiko1237,-,-,-,-,-,-,-,-,t,a,h,a,-,-,-,-,-,-,-,-,-,-,o,-,-
niue1239,-,-,-,-,-,-,-,-,h,a,-,e,-,-,l,-,-,-,-,-,-,-,e,-,-
samo1305,-,-,-,-,-,-,-,-,s,a,-,e,-,-,l,-,-,-,-,-,-,-,e,-,-
tuva1244,-,-,-,-,-,-,-,-,h,a,-,e,-,-,l,-,-,-,-,-,-,-,e,-,-
anut1237,-,-,-,-,-,-,-,-,-,a,-,e,-,-,r,-,-,-,-,-,-,-,e,-,-
renn1242,-,-,-,-,-,-,-,-,s,a,7,e,n,-,g,-,-,-,-,-,-,-,e,-,-
onto1237,-,-,-,-,-,-,-,-,h,a,-,e,-,-,l,-,-,-,-,-,-,-,e,-,-
sika1261,-,-,-,-,-,-,-,-,s,a,-,e,-,-,l,-,-,-,-,-,-,-,e,-,-
nuku1259,-,-,-,-,-,-,-,-,h,a,-,-,-,-,r,-,-,-,-,-,-,-,e,-,-
pile1238,-,-,-,-,-,-,-,-,k,a,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
kapi1249,-,-,-,-,-,-,-,-,h,a,-,e,-,-,l,-,-,-,-,-,-,-,e,-,-
kapi1249,t,a,-,-,-,-,-,-,h,-,-,a,-,-,-,-,-,-,-,-,-,-,o,-,-
kapi1249,-,-,-,-,-,-,-,-,h,-,-,e,-,-,h,-,-,-,-,-,-,-,e,-,-
tuam1242,-,-,-,-,-,-,-,-,h,a,-,e,-,-,r,-,-,-,-,-,-,-,e,-,-
penr1237,-,-,-,-,-,-,-,-,s,a,-,e,-,-,r,-,-,-,-,-,-,-,e,-,-
raro1241,-,-,-,-,-,-,-,-,7,a,-,e,-,-,r,-,-,-,-,-,-,-,e,-,-
mang1401,-,-,-,-,-,-,-,-,7,-,-,e,-,-,r,-,-,-,-,-,-,-,e,-,-
maor1246,-,-,-,-,-,-,-,-,h,a,-,e,-,-,r,e,a,w,a,e,w,a,e,-,-
raka1237,-,-,-,-,-,-,-,-,h,a,-,e,-,-,r,-,-,-,-,-,-,-,e,-,-
puka1242,-,-,-,-,-,-,-,-,y,a,-,e,l,e,l,-,-,-,-,-,-,-,e,-,-
rapa1244,-,-,-,-,-,-,-,-,h,a,7,e,-,-,r,-,-,-,-,-,-,-,e,-,-
nort2845,-,-,-,-,-,-,-,-,h,-,-,e,-,-,7,-,-,-,-,-,-,-,e,-,-
hawa1245,-,-,-,-,-,-,-,-,h,-,-,e,-,-,l,-,-,-,-,-,-,-,e,-,-
tahi1242,-,-,-,-,-,-,-,-,h,a,-,e,-,-,r,-,-,-,-,-,-,-,e,-,-
tahi1242,-,-,-,-,-,-,-,-,-,-,-,o,-,-,r,-,-,-,-,-,-,-,i,-,-
ruru1237,-,-,-,-,-,-,-,-,7,a,-,-,-,-,n,-,-,-,-,-,-,-,o,-,-
ruru1237,-,-,-,-,-,-,-,-,r,i,m,o,-,-,r,-,-,-,-,-,-,-,i,m,o
ruru1237,7,a,n,o,r,i,m,o,7,a,-,e,-,-,r,-,-,-,-,-,-,-,e,-,-
raiv1237,-,-,-,-,-,-,-,-,h,a,-,e,-,-,G,-,-,-,-,-,-,-,e,-,-
mele1250,-,-,-,-,-,-,-,-,s,a,-,-,-,-,r,-,-,-,-,-,-,-,i,-,a
