language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
tuam1242,t,-,-,-,-,u,7,a,t,u,7,-,-,a
penr1237,t,a,-,-,-,i,m,a,-,-,h,-,-,a
raro1241,t,e,-,-,-,i,m,a,-,-,7,-,-,a
mang1401,t,e,-,-,-,i,m,a,-,-,h,-,-,a
mang1401,k,i,k,i,k,i,-,-,-,-,k,-,-,i
maor1246,t,a,-,-,-,i,m,a,-,-,h,-,-,a
raka1237,t,a,-,-,-,i,m,a,-,-,h,-,-,a
puka1242,t,a,-,-,-,e,w,a,-,-,n,-,-,a
rapa1244,p,a,-,-,-,-,N,a,-,-,h,a,7,a
nort2845,t,-,-,-,-,-,-,o,-,-,n,-,-,o
nort2845,t,-,-,-,-,-,-,o,-,-,k,-,-,o
hawa1245,k,a,-,-,-,u,m,a,-,-,h,-,-,a
tahi1242,t,o,-,-,-,-,i,a,-,-,h,-,-,a
emae1237,m,a,-,-,-,-,m,a,-,-,f,-,-,a
futu1245,m,a,-,-,-,-,-,-,-,-,f,-,-,a
wall1257,m,a,-,-,-,-,m,a,-,-,f,-,-,a
east2447,m,a,-,-,-,-,m,a,-,-,f,-,-,a
tiko1237,m,a,-,-,-,-,-,-,-,-,f,-,-,a
niue1239,m,a,-,-,-,-,m,a,-,-,f,-,-,a
anut1237,m,a,-,-,-,-,m,a,-,-,f,-,-,a
samo1305,m,a,-,-,-,-,m,a,-,-,f,-,-,a
tuva1244,m,a,-,-,-,-,m,a,-,-,f,-,-,a
tong1325,m,a,-,-,-,-,m,a,-,-,f,-,-,a
renn1242,m,a,-,-,-,-,m,a,-,-,h,-,-,a
onto1237,m,-,-,-,-,-,-,a,-,-,h,-,-,a
sika1261,m,-,-,-,-,-,m,a,-,-,h,-,-,a
nuku1259,t,a,-,-,-,e,n,a,-,-,h,-,-,a
pile1238,m,a,-,-,-,-,-,-,-,-,h,-,-,a
kapi1249,m,-,-,-,-,-,-,a,-,-,h,-,-,a
mele1250,m,a,-,-,-,-,-,-,-,-,f,-,-,a
