language,x1,x2,x3,x4,x5,x6
tuam1242,-,-,a,-,-,u
tuam1242,-,-,k,-,-,u
penr1237,-,-,a,-,-,u
raro1241,-,-,a,-,-,u
raro1241,-,-,k,-,-,u
mang1401,-,-,a,-,-,u
maor1246,-,-,a,-,-,u
raka1237,k,o,a,-,-,u
puka1242,-,-,a,-,-,u
puka1242,-,-,a,k,-,u
rapa1244,-,-,a,-,-,u
nort2845,-,-,a,-,-,u
nort2845,-,-,7,-,-,u
hawa1245,-,-,a,-,-,u
tahi1242,-,-,a,-,-,u
tahi1242,v,-,a,-,-,u
emae1237,k,-,o,-,-,u
futu1245,-,-,a,v,a,u
futu1245,-,-,a,-,-,u
wall1257,k,o,a,-,-,u
east2447,k,-,a,-,-,u
east2447,k,-,-,-,-,u
tiko1237,k,-,a,-,-,u
tiko1237,k,-,-,-,-,u
niue1239,k,-,a,-,-,u
niue1239,k,-,-,-,-,u
anut1237,k,-,a,-,-,u
samo1305,-,-,a,7,-,u
tuva1244,-,-,a,k,-,u
tong1325,-,-,o,-,-,u
renn1242,k,-,a,-,-,u
renn1242,k,-,-,-,-,u
onto1237,-,-,a,N,a,u
sika1261,-,-,a,-,-,u
nuku1259,n,-,a,-,-,u
pile1238,-,-,a,-,-,u
kapi1249,-,-,a,-,-,u
mele1250,-,-,a,b,a,u
