language,x1,x2,x3,x4,x5,x6,x7
tuam1242,-,-,-,a,-,-,i
penr1237,-,-,-,a,-,-,i
raro1241,7,-,-,a,-,-,i
mang1401,-,-,-,a,-,-,i
maor1246,w,-,-,a,-,-,i
raka1237,k,o,-,a,-,-,i
puka1242,-,-,-,a,-,-,i
rapa1244,-,-,-,a,-,-,i
nort2845,-,-,-,a,-,-,i
hawa1245,w,-,-,a,-,-,i
tahi1242,7,o,v,a,-,-,i
emae1237,k,-,-,o,-,-,i
futu1245,-,-,-,a,k,a,i
wall1257,-,-,-,a,-,-,i
east2447,-,-,-,a,-,-,i
tiko1237,-,-,-,a,-,-,i
niue1239,h,-,-,a,-,-,i
anut1237,-,-,-,a,-,-,i
samo1305,7,o,-,a,-,-,i
tuva1244,-,-,-,a,-,-,i
tong1325,h,-,-,a,-,-,i
renn1242,-,-,-,a,-,-,i
onto1237,-,-,-,a,-,-,i
sika1261,-,-,-,a,-,-,i
nuku1259,k,o,-,a,-,-,i
pile1238,-,-,-,a,-,-,i
kapi1249,-,-,-,a,-,-,i
mele1250,k,u,-,a,-,-,i
