language,x1,x2,x3,x4,x5,x6,x7,x8
tuam1242,-,a,-,-,-,-,-,o
penr1237,-,a,-,-,-,-,-,o
raro1241,-,a,-,-,-,-,-,o
mang1401,-,a,-,-,-,-,-,o
mang1401,-,a,-,-,-,-,-,o
maor1246,-,a,-,-,-,-,-,o
maor1246,r,a,-,-,-,-,-,-
raka1237,r,a,-,-,-,-,-,-
raka1237,-,a,v,a,t,e,-,a
puka1242,-,a,-,-,-,-,-,o
rapa1244,r,a,-,-,-,-,-,-
nort2845,-,a,-,-,-,-,-,o
nort2845,o,a,-,-,t,e,-,a
hawa1245,l,a,-,-,-,-,-,-
tahi1242,-,a,-,-,-,-,-,o
emae1237,-,a,-,-,s,-,-,o
futu1245,-,a,-,-,-,-,-,o
wall1257,7,a,-,-,h,-,-,o
wall1257,7,a,-,-,h,-,-,o
east2447,7,a,-,-,s,-,-,o
tiko1237,-,a,-,-,s,-,-,o
niue1239,-,a,-,-,h,-,-,o
anut1237,-,a,-,-,-,-,-,o
samo1305,-,a,-,-,-,-,-,o
samo1305,l,a,-,-,-,-,-,-
tuva1244,-,a,-,-,-,-,-,o
tong1325,7,a,-,-,h,-,-,o
renn1242,7,a,-,-,s,-,-,o
onto1237,-,a,-,-,h,-,-,o
sika1261,-,a,-,-,s,-,-,o
nuku1259,-,a,-,-,-,-,-,o
nuku1259,m,a,-,-,r,a,m,a
nuku1259,-,-,-,-,r,-,-,a
pile1238,l,a,-,-,N,-,-,i
kapi1249,-,a,-,-,-,-,-,-
kapi1249,l,a,-,-,-,-,-,-
kapi1249,r,a,-,-,n,-,-,i
mele1250,r,e,-,-,-,-,-,a
