language,x1,x2,x3,x4,x5
futu1245,-,-,-,-,i
tong1325,-,-,7,-,i
wall1257,-,-,7,-,i
wall1257,-,-,t,e,i
east2447,t,e,7,-,i
east2447,-,-,-,-,i
east2447,-,-,k,-,i
tiko1237,-,-,-,-,i
niue1239,-,-,-,-,i
samo1305,-,-,-,-,i
tuva1244,-,-,-,-,i
anut1237,-,-,-,-,i
renn1242,-,-,-,-,i
onto1237,-,-,-,-,i
sika1261,-,-,-,-,i
nuku1259,-,-,-,-,i
pile1238,-,-,-,-,i
kapi1249,-,-,-,-,i
tuam1242,-,-,-,-,i
tuam1242,-,-,t,e,i
penr1237,-,-,-,-,i
raro1241,-,-,-,-,i
raro1241,-,-,t,e,i
mang1401,-,-,k,-,i
maor1246,-,-,-,-,i
maor1246,-,-,h,e,i
raka1237,-,-,-,-,i
puka1242,-,-,-,-,i
rapa1244,-,-,-,-,i
nort2845,-,-,-,-,i
hawa1245,-,-,m,-,a
hawa1245,-,-,-,-,i
tahi1242,-,-,-,-,i
ruru1237,-,-,-,-,i
raiv1237,-,-,-,-,i
