language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
tuam1242,h,-,-,-,-,-,-,-,a,-,-,u,-
penr1237,t,-,-,-,-,-,-,-,-,-,-,u,i
raro1241,-,-,-,-,-,-,-,-,a,-,-,u,-
mang1401,n,-,-,-,-,i,r,-,a,-,-,-,-
maor1246,N,-,-,-,-,i,r,-,a,-,-,-,-
raka1237,h,-,-,-,-,i,k,-,a,-,-,-,-
raka1237,t,u,-,-,-,i,-,-,a,-,-,u,-
puka1242,n,-,-,-,-,i,l,-,a,-,-,-,-
rapa1244,h,-,-,-,-,i,k,-,a,-,-,-,-
rapa1244,-,-,-,-,-,i,v,-,i,-,-,-,-
nort2845,r,-,-,-,-,i,r,-,a,-,-,-,-
hawa1245,k,u,-,-,-,i,-,-,-,-,-,-,-
tahi1242,n,-,-,-,-,i,r,-,a,-,-,-,-
futu1245,n,-,-,-,-,i,l,-,-,-,-,-,-
wall1257,h,-,-,-,-,-,-,-,a,-,-,u,-
wall1257,h,-,-,-,-,i,k,-,a,-,-,-,-
east2447,s,-,-,-,-,i,k,-,a,-,-,-,-
tiko1237,s,-,-,-,-,-,-,-,a,-,-,u,-
tiko1237,s,-,-,-,-,i,k,-,a,-,-,-,-
niue1239,h,-,-,-,-,i,k,-,a,-,-,-,-
samo1305,-,-,-,-,-,-,-,-,a,-,-,u,-
tuva1244,n,-,-,-,-,i,l,-,a,-,-,-,-
tong1325,h,u,i,t,u,i,t,u,i,-,-,-,-
renn1242,-,-,-,-,-,-,-,-,a,-,-,u,-
renn1242,l,-,-,-,-,-,-,-,a,n,g,u,-
renn1242,s,-,-,-,-,i,k,-,a,-,-,-,-
onto1237,s,-,-,-,-,i,7,-,a,-,-,-,-
sika1261,s,-,-,-,-,i,k,-,a,-,-,-,-
nuku1259,t,u,-,-,-,i,-,-,-,-,-,-,-
nuku1259,n,-,-,-,-,i,l,-,a,-,-,-,-
pile1238,n,-,-,-,-,i,l,-,a,-,-,-,-
kapi1249,h,-,-,-,-,i,g,-,a,-,-,-,-
