language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
emae1237,-,t,u,-,i,t,u,-,i,-,-
futu1245,-,s,u,-,-,k,-,-,i,-,a
futu1245,-,t,u,-,-,-,-,-,i,-,-
poly1242,-,s,u,-,-,k,-,-,i,-,-
poly1242,-,t,u,-,-,-,-,-,i,-,-
tong1325,-,t,u,-,i,t,u,-,i,-,-
wall1257,-,t,u,-,-,-,-,-,i,-,-
east2447,-,t,u,-,-,-,-,-,i,-,-
tiko1237,-,t,u,-,-,-,-,-,i,-,-
niue1239,-,t,u,-,-,-,-,-,i,-,-
samo1305,-,s,u,-,-,7,-,-,i,-,-
anut1237,-,t,i,-,-,t,-,-,i,n,a
renn1242,-,t,u,-,-,-,-,-,i,-,-
onto1237,-,k,u,-,-,-,-,-,i,-,-
sika1261,-,t,u,-,-,-,-,-,i,-,-
nuku1259,t,t,u,-,-,-,-,-,i,-,-
pile1238,-,t,o,-,-,h,-,-,i,-,a
kapi1249,-,d,u,-,-,-,-,-,i,-,-
tuam1242,-,t,u,-,-,-,-,-,i,-,-
penr1237,-,t,u,-,-,-,-,-,i,-,-
raro1241,-,t,u,-,-,-,-,-,i,-,-
mang1401,-,t,u,-,-,-,-,-,e,-,-
maor1246,-,t,u,-,-,-,-,-,i,-,-
raka1237,-,t,u,-,i,t,u,-,i,-,-
raka1237,-,r,u,-,-,r,-,-,u,-,-
puka1242,-,t,u,-,-,-,-,-,i,-,-
rapa1244,-,t,u,-,-,-,-,-,i,-,-
nort2845,-,t,u,-,-,-,-,-,i,-,-
hawa1245,-,h,u,m,u,h,u,m,u,-,-
tahi1242,-,-,-,-,-,-,a,-,u,-,-
tahi1242,-,n,i,-,-,r,a,-,-,-,-
ruru1237,-,-,-,-,-,-,a,-,u,-,-
ruru1237,-,n,i,-,-,r,a,-,-,-,-
ruru1237,-,t,i,-,-,7,a,-,i,-,-
raiv1237,-,n,i,-,-,G,a,-,-,-,-
mele1250,-,t,u,-,-,-,-,-,i,-,a
