language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
tuam1242,k,-,-,o,-,r,-,-,-,u,-,a,-
tuam1242,k,-,-,o,-,-,-,-,-,u,t,o,u
raro1241,k,-,-,o,-,r,-,-,-,u,-,a,-
raro1241,k,-,-,o,-,t,-,o,-,u,-,-,-
mang1401,k,-,-,o,-,r,-,-,-,u,-,a,-
mang1401,k,-,-,o,-,r,-,-,-,u,-,a,-
mang1401,k,-,-,o,-,t,-,o,-,u,-,-,-
maor1246,k,-,-,o,-,r,-,-,-,u,-,a,-
maor1246,k,-,-,o,-,-,-,-,-,u,t,o,u
raka1237,k,-,-,o,-,r,-,-,-,u,-,a,-
raka1237,k,-,-,o,-,t,-,o,-,u,-,-,-
puka1242,k,-,-,o,-,l,-,-,-,u,-,a,-
puka1242,k,-,-,o,-,t,-,o,-,u,-,-,-
rapa1244,k,-,-,o,-,r,-,-,-,u,-,a,-
nort2845,k,-,-,o,-,t,-,o,-,u,-,-,-
hawa1245,7,-,-,o,-,l,-,-,-,u,-,a,-
hawa1245,7,-,-,o,u,k,-,o,-,u,-,-,-
tahi1242,7,-,-,o,-,r,-,-,-,u,-,a,-
tahi1242,7,-,-,o,-,-,-,-,-,u,t,o,u
emae1237,k,-,-,o,-,t,-,o,-,u,-,-,-
emae1237,k,-,-,o,-,r,-,-,-,u,-,a,-
futu1245,k,-,-,o,-,r,-,-,-,u,-,a,-
futu1245,k,-,-,o,-,-,-,-,-,-,-,e,-
wall1257,k,-,-,o,u,l,-,-,-,u,-,a,-
wall1257,k,-,-,o,u,t,-,o,-,u,-,-,-
east2447,k,-,-,o,u,l,-,-,-,u,-,a,-
east2447,k,-,-,o,u,t,-,o,-,u,-,-,-
tiko1237,k,-,-,e,-,-,-,-,-,-,-,-,-
tiko1237,k,-,-,o,-,r,-,-,-,u,-,a,-
tiko1237,k,-,-,o,-,t,-,o,-,u,-,-,-
anut1237,k,-,-,e,-,-,-,-,-,-,-,-,-
anut1237,k,-,-,o,-,r,-,-,-,u,-,a,-
anut1237,k,-,-,o,-,t,-,o,-,u,-,-,-
samo1305,7,-,-,o,u,t,-,o,-,u,-,-,-
samo1305,7,-,-,o,u,l,-,-,-,u,-,a,-
tuva1244,k,-,-,o,u,l,-,-,-,u,-,a,-
tuva1244,k,-,-,o,u,t,-,o,-,u,-,-,-
tong1325,k,i,m,o,u,t,-,o,l,u,-,-,-
renn1242,k,-,-,o,u,n,g,u,-,a,-,-,-
renn1242,k,-,-,o,u,t,-,o,-,u,-,-,-
onto1237,-,-,-,o,-,l,-,-,-,u,-,a,-
sika1261,k,-,-,o,u,l,-,-,-,u,-,a,-
sika1261,k,-,-,o,u,t,-,o,-,u,-,-,-
nuku1259,k,-,-,o,u,t,-,o,-,u,-,-,-
nuku1259,k,-,-,o,u,r,-,-,-,u,-,a,-
pile1238,k,-,-,o,u,l,-,-,-,u,-,a,-
pile1238,k,-,-,o,u,t,-,o,-,u,-,-,-
kapi1249,g,-,-,o,-,l,-,-,-,u,-,a,-
mele1250,k,-,-,o,-,-,-,-,-,u,t,o,u
mele1250,k,-,-,o,-,r,-,-,-,u,-,a,-
