language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
emae1237,-,-,-,s,-,-,-,-,i,k,-,-,u,-,-
futu1245,-,-,-,s,-,-,-,-,i,k,-,-,u,-,-
poly1242,-,-,-,h,-,-,-,-,i,k,-,-,u,-,-
tong1325,-,-,-,-,-,-,-,-,i,k,-,-,u,-,-
wall1257,-,-,-,h,-,-,-,-,i,k,-,-,u,-,-
east2447,-,-,-,s,-,-,-,-,i,k,-,-,u,-,-
tiko1237,-,-,-,s,i,k,u,s,i,k,-,-,u,-,-
niue1239,-,-,-,h,-,-,-,-,i,k,-,-,u,-,-
samo1305,-,-,-,s,i,7,u,s,i,7,-,-,u,-,-
tuva1244,-,-,-,h,-,-,-,-,i,k,-,-,u,-,-
anut1237,-,-,-,t,-,-,-,-,i,k,-,-,u,-,-
renn1242,-,-,-,s,-,-,-,-,i,k,-,-,u,-,-
onto1237,m,o,-,s,-,-,-,-,u,7,-,-,i,-,-
sika1261,m,u,i,s,-,-,-,-,u,k,-,-,i,-,-
nuku1259,m,o,i,h,-,-,-,-,u,k,-,-,u,-,-
pile1238,-,-,-,p,-,-,o,l,e,-,-,-,-,-,-
kapi1249,-,-,-,h,-,-,-,-,u,k,-,-,u,-,-
tuam1242,-,-,-,h,-,-,-,-,i,k,-,-,u,-,-
tuam1242,-,-,-,v,-,-,a,-,e,r,-,-,o,-,-
penr1237,-,-,-,s,-,-,-,-,i,k,-,-,u,-,-
raro1241,-,-,-,7,-,-,-,-,i,k,-,-,u,-,-
mang1401,-,-,-,7,-,-,-,-,i,k,-,-,u,-,-
mang1401,-,-,-,v,-,-,-,-,e,r,-,-,o,-,-
mang1401,-,a,-,v,-,-,-,-,e,-,-,-,-,-,-
maor1246,-,-,-,f,-,-,-,-,i,-,-,-,o,r,e
raka1237,-,-,-,h,-,-,-,-,i,k,-,-,u,-,-
puka1242,-,-,-,y,-,-,-,-,i,k,-,-,u,-,-
rapa1244,-,-,-,h,-,-,-,-,i,k,-,-,u,-,-
nort2845,-,-,-,h,-,-,-,-,i,k,-,-,u,-,-
nort2845,-,-,-,v,-,-,-,-,e,7,-,-,o,-,-
hawa1245,-,-,-,h,-,-,u,-,e,l,-,-,o,-,-
tahi1242,-,-,-,7,-,-,a,-,e,r,-,-,o,-,-
tahi1242,-,-,-,h,-,-,-,-,i,7,-,-,u,-,-
tahi1242,-,-,-,7,-,-,-,-,i,t,e,r,e,-,-
ruru1237,-,-,-,7,-,-,-,-,u,7,-,-,u,-,-
ruru1237,-,-,-,v,-,-,-,-,e,r,-,-,o,-,-
mele1250,r,a,-,p,-,-,-,-,-,-,-,-,u,-,e
