language,x1,x2,x3,x4,x5,x6
emae1237,-,i,N,o,-,a
futu1245,-,i,g,o,-,a
poly1242,h,i,N,o,-,a
tong1325,h,i,N,o,-,a
wall1257,h,i,N,o,-,a
east2447,-,i,N,o,-,a
tiko1237,-,i,g,o,-,a
niue1239,h,i,g,o,-,a
samo1305,-,i,N,o,-,a
tuva1244,-,i,g,o,-,a
anut1237,-,i,N,o,-,a
renn1242,-,i,N,o,-,a
onto1237,-,i,N,o,-,a
sika1261,-,-,m,a,l,e
nuku1259,-,i,n,o,-,a
pile1238,-,i,N,o,-,a
kapi1249,-,i,N,o,-,-
tuam1242,-,i,N,o,-,a
penr1237,-,i,N,o,-,a
raro1241,-,i,N,o,-,a
mang1401,-,i,N,o,-,a
maor1246,-,i,N,o,-,a
raka1237,-,i,N,o,-,a
puka1242,-,i,N,o,-,a
rapa1244,7,i,N,o,-,a
nort2845,-,i,k,o,-,a
hawa1245,-,i,n,o,-,a
tahi1242,-,i,7,o,-,a
ruru1237,-,i,7,o,-,a
raiv1237,-,i,7,o,-,a
mele1250,-,i,N,o,-,a
