language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
emae1237,-,-,-,w,-,i,r,-,-,-,a,-,-,-,-
futu1245,t,a,p,e,-,i,-,-,-,-,a,-,-,-,-
poly1242,7,-,-,u,h,i,l,-,-,-,a,-,-,-,-
tong1325,7,-,-,u,h,i,l,-,-,-,a,-,-,-,-
wall1257,7,-,-,u,h,i,l,-,-,-,a,-,-,-,-
east2447,7,-,-,u,-,i,l,-,-,-,a,-,-,-,-
tiko1237,-,-,-,u,-,i,r,-,-,-,a,-,-,-,-
niue1239,-,-,-,u,h,i,l,-,-,-,a,-,-,-,-
samo1305,-,-,-,u,-,i,l,-,-,-,a,-,-,-,-
tuva1244,-,-,-,u,-,i,l,-,-,-,a,-,-,-,-
anut1237,-,-,-,-,-,-,k,-,-,-,a,k,a,m,o
renn1242,-,-,-,-,-,-,n,g,a,p,a,-,-,-,-
onto1237,-,-,-,u,-,i,l,-,-,-,a,-,-,-,-
sika1261,-,-,-,u,-,i,l,-,-,-,a,-,-,-,-
nuku1259,-,-,-,u,-,i,r,-,-,-,a,-,-,-,-
nuku1259,t,-,-,a,-,-,r,-,-,-,a,-,-,-,-
pile1238,k,-,-,-,h,e,m,-,-,-,o,-,-,-,-
kapi1249,-,-,-,-,-,i,l,-,-,-,a,-,-,-,-
tuam1242,-,-,-,-,-,-,r,-,a,p,a,-,-,-,-
tuam1242,-,-,-,u,-,i,r,-,-,-,a,-,-,-,-
penr1237,-,-,-,u,-,i,r,-,-,-,a,-,-,-,-
raro1241,-,-,-,-,-,-,r,-,a,p,a,-,-,-,-
raro1241,-,-,-,u,-,i,r,-,-,-,a,-,-,-,-
mang1401,-,-,-,u,-,i,r,-,-,-,a,-,-,-,-
maor1246,-,-,-,u,-,i,r,-,-,-,a,-,-,-,-
raka1237,-,-,-,u,v,i,r,-,-,-,a,-,-,-,-
puka1242,-,-,-,u,w,i,l,-,-,-,a,-,-,-,-
rapa1244,-,-,-,u,-,i,r,-,-,-,a,-,-,-,-
nort2845,-,-,-,u,-,i,7,-,-,-,a,-,-,-,-
hawa1245,-,-,-,u,-,i,l,-,-,-,a,-,-,-,-
tahi1242,-,-,-,u,-,i,r,-,-,-,a,-,-,-,-
ruru1237,-,-,-,u,-,i,r,-,-,-,a,-,-,-,-
raiv1237,-,-,-,u,-,i,G,-,-,-,a,-,-,-,-
mele1250,-,-,-,w,-,i,r,-,-,-,a,-,-,-,-
