language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
emae1237,-,-,n,a,k,-,-,a,-,u
futu1245,S,i,n,a,-,-,-,e,-,-
futu1245,m,a,n,a,v,-,-,a,-,-
futu1245,-,a,l,-,-,-,-,o,-,-
poly1242,m,a,n,a,w,-,-,a,-,-
tong1325,k,-,-,e,t,-,-,e,-,-
wall1257,k,o,n,-,-,-,-,a,-,-
wall1257,m,a,n,a,v,-,-,a,-,-
wall1257,7,a,l,-,-,-,-,o,-,-
east2447,k,o,n,-,-,-,-,a,-,-
east2447,m,a,n,a,v,-,-,a,-,-
east2447,t,i,n,a,7,-,-,e,-,-
tiko1237,k,o,n,-,-,-,-,a,-,-
tiko1237,m,a,n,a,v,-,-,a,-,-
niue1239,m,a,n,a,v,-,-,a,-,-
samo1305,m,a,n,a,v,-,-,a,-,-
tuva1244,t,i,n,a,-,-,-,e,-,-
anut1237,m,a,n,a,v,-,-,a,-,-
renn1242,m,a,n,a,b,-,-,a,-,-
onto1237,m,a,N,a,v,-,-,a,-,-
sika1261,m,a,n,a,v,-,-,a,-,-
nuku1259,m,a,n,a,v,-,-,a,-,-
pile1238,m,a,n,a,v,-,-,a,-,-
pile1238,-,-,N,a,p,u,l,a,-,-
kapi1249,k,o,n,-,-,-,-,a,-,-
tuam1242,k,o,n,-,-,-,-,a,-,-
tuam1242,k,-,-,o,p,-,-,u,-,-
tuam1242,m,a,n,a,v,-,-,a,-,-
tuam1242,-,-,t,i,-,-,-,a,-,-
penr1237,k,o,n,-,-,-,-,a,-,-
penr1237,k,-,-,o,p,-,-,u,-,-
penr1237,m,a,n,a,v,-,-,a,-,-
raro1241,k,o,n,-,-,-,-,a,-,-
raro1241,k,-,-,o,p,-,-,u,-,-
raro1241,m,a,n,a,v,-,-,a,-,-
mang1401,k,o,n,-,-,-,-,a,-,-
mang1401,m,a,n,a,v,-,-,a,-,-
mang1401,k,-,-,o,p,-,-,u,-,-
maor1246,-,-,-,-,p,-,-,u,k,u
raka1237,k,-,-,o,p,-,-,u,-,-
raka1237,m,a,n,a,v,a,n,u,-,i
puka1242,m,a,n,a,v,-,-,a,-,-
rapa1244,k,-,-,o,p,-,-,u,-,-
rapa1244,m,a,n,a,v,-,-,a,-,-
nort2845,7,-,-,o,p,-,-,u,-,-
hawa1245,7,-,-,o,p,-,-,u,-,-
tahi1242,7,-,-,o,p,-,-,u,-,-
ruru1237,7,-,-,o,p,-,-,u,-,-
raiv1237,7,-,-,o,p,-,-,u,-,-
mele1250,s,i,n,a,-,-,-,e,-,-
