language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
tuam1242,-,-,-,-,-,-,-,-,m,-,-,i,-,-,t,i,-
tuam1242,-,-,-,-,-,-,-,-,m,-,-,o,-,-,m,i,-
tuam1242,-,-,-,-,-,-,-,-,N,-,-,o,-,-,N,o,-
penr1237,-,-,-,-,-,-,-,-,N,-,-,o,-,-,t,e,-
raro1241,-,-,-,-,-,-,-,-,N,-,-,o,-,-,t,e,a
raro1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,i,a
raro1241,-,-,-,-,-,-,-,-,m,-,-,i,-,-,t,i,-
mang1401,-,-,-,-,-,-,-,-,m,-,-,i,-,-,t,i,-
mang1401,-,-,-,-,-,-,-,o,m,-,-,o,-,-,-,-,-
maor1246,-,-,-,-,-,-,-,-,N,-,-,o,-,-,t,e,-
raka1237,-,-,-,-,-,-,-,-,N,-,-,o,-,-,t,e,-
raka1237,f,a,k,a,r,o,r,o,m,-,-,-,-,-,-,a,-
raka1237,-,-,-,-,-,-,-,-,m,-,-,i,-,-,t,i,-
puka1242,-,-,-,-,-,-,-,-,m,-,-,i,-,-,t,i,-
puka1242,-,-,-,-,-,-,-,-,N,-,-,o,-,-,t,e,-
rapa1244,-,-,-,-,-,-,-,o,m,-,-,o,-,-,-,-,-
nort2845,-,-,-,-,-,-,-,o,m,-,-,o,-,-,-,-,-
hawa1245,-,-,-,-,-,-,-,o,m,-,-,o,-,-,-,-,-
tahi1242,-,-,-,-,-,-,-,-,7,-,-,o,-,-,t,e,-
emae1237,-,-,-,-,-,-,-,-,m,-,-,u,-,-,m,u,-
futu1245,-,-,-,-,-,-,-,-,-,-,-,u,-,-,m,i,-
wall1257,-,-,-,-,-,-,-,-,m,-,-,i,-,-,h,i,-
wall1257,-,-,-,-,-,-,-,-,m,-,-,o,-,-,m,i,-
east2447,-,-,-,-,-,-,-,-,k,-,-,o,-,-,m,o,-
east2447,-,-,-,-,-,-,-,-,m,-,-,o,-,-,m,i,-
tiko1237,-,-,-,-,-,-,-,-,m,-,-,i,-,-,t,i,-
tiko1237,-,-,-,-,-,-,-,-,p,-,-,u,-,-,k,u,-
niue1239,-,-,-,-,-,-,-,-,m,-,-,i,-,-,t,i,-
anut1237,-,-,-,-,-,-,-,-,m,-,-,i,-,-,t,i,-
samo1305,-,-,-,-,-,-,-,-,s,-,-,u,-,-,s,u,-
tuva1244,-,-,-,-,-,-,-,-,m,i,m,i,-,-,t,i,-
tong1325,-,-,-,-,-,-,-,-,h,-,-,u,-,-,h,u,-
renn1242,-,-,-,-,-,-,-,-,m,-,-,i,-,-,t,i,-
renn1242,-,-,-,-,-,-,-,u,m,-,-,i,-,-,-,-,-
onto1237,-,-,-,-,-,-,-,-,m,-,-,i,-,-,k,i,-
sika1261,-,-,-,-,-,-,-,-,m,-,m,i,-,-,t,i,-
sika1261,-,-,-,-,-,-,-,u,m,-,-,i,-,u,m,i,-
nuku1259,h,-,-,-,-,-,-,o,m,-,-,o,h,o,m,o,-
nuku1259,-,-,-,-,-,-,-,u,m,-,-,i,-,u,m,i,-
nuku1259,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-
pile1238,-,-,-,-,-,-,-,-,m,i,h,i,-,-,k,i,a
kapi1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-
mele1250,t,-,-,-,-,-,-,o,m,-,-,i,-,-,-,a,-
