language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
emae1237,-,-,r,-,o,-,-,-,-,-,r,-,-,o,-
futu1245,-,-,h,n,u,-,-,-,-,-,p,-,-,u,-
futu1245,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-
poly1242,-,-,s,-,-,-,-,-,-,-,-,-,-,u,-
tong1325,-,-,v,-,-,i,-,-,-,-,k,-,-,u,-
wall1257,-,-,p,-,a,-,l,a,p,a,l,-,-,a,-
east2447,-,-,m,-,a,-,t,u,-,-,7,-,-,u,-
east2447,-,-,v,-,-,i,k,u,-,-,v,i,k,u,-
east2447,-,-,f,-,a,-,k,a,s,a,s,a,-,u,-
east2447,-,-,t,-,a,i,t,a,-,-,-,-,-,i,a
tiko1237,-,-,-,-,-,-,-,-,-,-,s,-,-,u,-
samo1305,-,-,s,-,u,-,-,-,-,-,s,-,-,u,-
tuva1244,-,-,h,-,i,-,-,-,-,-,h,i,-,u,-
tuva1244,-,-,m,-,a,-,-,-,-,-,l,-,-,u,-
tuva1244,-,-,p,-,a,-,-,-,-,-,l,-,-,a,-
anut1237,-,-,p,-,a,-,r,a,p,a,r,-,-,a,-
renn1242,-,-,s,-,u,-,-,-,-,-,7,i,-,a,-
onto1237,-,-,-,-,-,-,-,-,-,-,s,-,-,u,-
sika1261,-,-,-,-,-,-,-,-,-,-,s,i,-,u,-
nuku1259,-,-,p,-,a,-,-,-,-,-,r,-,-,a,-
pile1238,-,-,s,-,-,-,-,-,-,-,-,i,-,u,-
kapi1249,-,-,t,-,-,-,-,-,-,-,h,i,-,u,-
tuam1242,-,-,r,-,a,-,-,-,-,-,r,-,-,i,-
penr1237,-,-,r,-,a,-,-,-,-,-,r,-,-,i,-
raro1241,m,a,7,-,u,-,-,-,-,-,7,-,-,u,-
raro1241,t,a,r,-,a,-,-,-,-,-,r,-,-,i,-
mang1401,-,-,r,-,a,-,-,-,-,-,r,-,-,i,-
mang1401,-,-,m,-,a,-,-,-,-,-,k,-,-,u,-
mang1401,-,-,r,-,a,-,-,-,-,-,N,-,-,a,-
maor1246,-,-,m,-,a,-,-,-,-,-,k,-,-,u,-
raka1237,-,-,t,-,a,-,-,-,-,-,v,a,-,i,-
raka1237,-,-,m,-,a,-,-,-,-,-,h,-,-,u,-
puka1242,-,-,y,-,u,-,-,-,-,-,y,-,-,u,-
rapa1244,-,-,l,-,a,-,-,-,-,-,l,-,-,i,-
rapa1244,-,-,h,-,e,-,-,-,-,-,h,-,-,e,-
nort2845,-,-,7,-,a,-,-,-,-,u,t,a,-,u,-
hawa1245,-,-,p,-,u,-,-,-,-,-,l,-,-,u,-
tahi1242,-,-,r,-,a,-,-,-,-,-,r,-,-,i,-
ruru1237,-,-,r,-,a,-,-,-,-,-,r,-,-,i,-
ruru1237,-,-,m,-,a,-,-,-,-,-,7,-,-,u,-
raiv1237,-,-,m,-,a,-,-,-,-,-,7,-,-,u,-
mele1250,-,-,l,-,o,-,-,-,-,u,s,-,-,a,-
