language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12
tuam1242,-,-,-,-,-,a,-,-,k,-,a,-
penr1237,-,-,-,-,-,a,-,-,k,-,a,-
raro1241,p,a,k,i,-,a,-,-,k,-,a,-
mang1401,-,-,-,-,-,a,-,-,k,-,a,-
maor1246,p,a,k,i,-,a,-,-,k,-,a,-
raka1237,-,-,-,-,-,a,-,-,k,-,a,-
puka1242,-,-,-,-,-,a,-,-,k,-,a,-
rapa1244,-,-,-,-,-,a,-,-,k,-,a,-
nort2845,-,-,-,-,-,a,-,-,k,-,a,-
hawa1245,-,-,-,-,-,a,-,-,7,-,a,-
tahi1242,-,-,-,-,-,a,-,-,7,-,a,-
emae1237,k,a,-,i,r,a,-,-,k,-,a,u
futu1245,-,-,-,-,-,a,-,-,k,-,a,i
wall1257,-,-,-,-,-,a,-,-,k,-,a,-
east2447,-,-,-,-,-,a,-,-,k,-,a,-
tiko1237,v,a,-,i,-,a,-,-,k,-,a,-
niue1239,-,-,-,-,-,a,-,-,k,-,a,-
anut1237,t,-,-,-,-,a,p,i,t,-,o,-
samo1305,-,-,-,-,-,a,-,-,7,-,a,-
tuva1244,p,-,-,-,-,o,-,-,g,-,a,i
tong1325,-,-,-,-,-,a,-,-,k,-,a,-
renn1242,p,a,7,i,-,a,-,-,7,-,a,-
onto1237,p,a,7,i,-,a,-,-,7,-,a,-
sika1261,p,a,t,i,-,a,-,-,k,-,a,-
nuku1259,p,a,t,i,-,a,-,-,k,-,a,-
pile1238,-,-,-,-,-,a,-,-,k,-,a,-
kapi1249,-,-,-,-,-,a,-,-,g,-,a,-
mele1250,k,-,-,-,-,a,s,i,k,o,a,-
