language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
emae1237,-,-,-,-,m,-,-,a,-,-,-,-,f,a,n,a,f,a,-,-,-,-,n,a
futu1245,-,-,-,-,m,-,-,a,-,-,-,-,f,-,-,-,-,a,-,-,-,-,n,a
poly1242,-,-,-,-,m,-,-,a,-,-,-,-,f,a,n,a,f,a,-,-,-,-,n,a
tong1325,-,-,-,-,m,-,-,a,-,-,-,-,f,-,-,-,-,a,-,-,-,-,n,a
wall1257,-,-,-,-,m,-,-,a,-,-,-,-,f,-,-,-,-,a,-,-,-,-,n,a
east2447,-,-,-,-,m,-,-,a,-,-,-,-,f,-,-,-,-,a,-,-,-,-,n,a
tiko1237,-,-,-,-,m,-,-,a,-,-,-,-,f,-,-,-,-,a,-,-,-,-,n,a
niue1239,-,-,-,-,m,-,-,a,-,-,-,-,f,-,-,-,-,a,-,-,-,-,n,a
samo1305,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,e,-,-,-,-,l,a
tuva1244,-,-,-,-,m,-,-,a,-,-,-,-,f,-,-,-,-,a,-,-,-,-,n,a
tuva1244,-,-,-,-,m,-,-,a,-,-,-,-,v,e,l,-,-,a,-,-,v,e,l,a
anut1237,-,-,-,-,m,-,-,a,-,-,-,-,p,-,-,-,-,a,n,a,p,a,n,a
renn1242,-,-,-,-,m,-,-,a,-,-,-,-,h,-,-,-,-,a,-,-,-,-,n,a
onto1237,-,-,-,-,m,-,-,a,-,-,-,-,h,-,-,-,-,a,-,-,-,-,N,a
sika1261,-,-,-,-,m,-,-,a,-,-,-,-,h,-,-,-,-,a,-,-,-,-,n,a
nuku1259,-,-,-,-,m,-,-,a,-,-,-,-,h,-,-,-,-,a,-,-,-,-,n,a
pile1238,-,-,-,-,m,-,-,a,-,-,-,-,h,-,-,-,-,a,-,-,-,-,n,a
kapi1249,-,-,-,-,m,-,-,a,-,-,-,-,h,-,-,-,-,a,-,-,-,-,n,a
tuam1242,-,-,-,-,m,-,-,a,-,-,-,-,h,-,-,-,-,a,-,-,-,-,n,a
penr1237,-,-,-,-,m,-,-,a,-,-,-,-,h,-,-,-,-,a,-,-,-,-,n,a
raro1241,-,-,-,-,m,-,-,a,-,-,-,-,7,-,-,-,-,a,-,-,-,-,n,a
mang1401,-,-,-,-,m,-,-,a,-,-,-,-,7,-,-,-,-,a,-,-,-,-,n,a
maor1246,-,-,-,-,m,-,-,a,-,-,-,-,h,-,-,-,-,a,-,-,-,-,n,a
raka1237,-,-,-,-,m,-,-,a,-,-,-,-,h,-,-,-,-,a,-,-,-,-,n,a
puka1242,-,-,-,-,m,-,-,a,-,-,-,-,y,-,-,-,-,a,-,-,-,-,n,a
puka1242,-,-,-,-,-,-,-,-,-,-,-,-,v,-,-,-,-,e,-,-,-,-,l,a
rapa1244,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,n,a
rapa1244,-,-,-,-,m,-,-,a,-,-,-,-,h,-,-,-,-,a,-,-,-,-,n,a
nort2845,h,a,7,a,m,-,-,a,-,-,-,-,h,-,-,-,-,a,n,a,h,a,n,a
hawa1245,-,-,-,-,h,-,-,a,-,-,-,-,h,-,-,-,-,a,-,-,-,-,n,a
hawa1245,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,e,-,-,-,-,l,a
tahi1242,-,-,-,-,m,-,-,a,h,a,n,a,h,-,-,-,-,a,-,-,-,-,n,a
ruru1237,-,-,-,-,m,-,-,a,-,-,-,-,7,-,-,-,-,a,n,a,7,a,n,a
ruru1237,-,-,-,-,v,e,r,a,-,-,-,-,v,-,-,-,-,e,-,-,-,-,r,a
raiv1237,v,e,-,-,7,-,-,a,-,-,-,-,v,-,-,-,-,e,-,-,-,-,7,a
mele1250,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-,-,e,-,-,-,-,r,a
