language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
tuam1242,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,i,-,-
tuam1242,-,-,-,-,-,-,-,-,r,-,-,i,-,-,k,-,-,i,-,-
penr1237,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,i,-,-
penr1237,-,-,-,-,-,-,-,-,p,-,-,o,-,-,t,-,-,o,-,-
raro1241,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,i,-,-
raro1241,-,-,-,-,-,-,-,-,p,-,-,o,-,-,t,-,-,o,-,-
mang1401,-,-,-,-,-,-,-,-,n,-,-,i,N,o,r,-,-,e,-,-
maor1246,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,i,-,-
raka1237,-,-,-,-,-,-,-,-,m,e,-,i,-,-,t,-,-,i,-,-
puka1242,-,-,-,-,-,-,-,-,l,-,-,e,-,-,w,-,-,u,-,-
puka1242,-,-,-,-,-,-,-,-,l,i,l,i,-,-,k,-,-,i,-,-
rapa1244,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,i,-,-
rapa1244,-,-,-,-,-,-,-,-,p,-,-,o,-,-,t,-,-,o,-,-
nort2845,-,-,-,-,-,-,-,-,-,-,-,i,-,-,t,-,-,i,-,-
nort2845,-,-,-,-,-,-,-,-,7,-,-,i,-,-,k,-,-,i,-,-
nort2845,-,-,-,-,-,-,-,-,p,-,-,o,-,-,t,-,-,o,-,-
nort2845,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,a,i,u,-,-
hawa1245,-,-,-,-,-,-,-,-,l,-,-,i,-,-,7,-,-,i,-,-
tahi1242,n,-,-,-,-,a,-,-,7,-,-,i,n,a,7,-,-,i,-,-
emae1237,-,-,-,-,-,-,-,-,t,-,-,i,-,-,t,-,-,i,-,-
futu1245,-,-,-,-,-,-,-,-,s,-,-,i,-,-,s,-,-,i,-,-
wall1257,-,-,-,-,-,-,-,-,s,-,-,i,-,-,7,-,-,i,-,-
wall1257,p,-,-,-,-,u,-,-,k,u,p,u,-,-,k,-,-,u,-,-
east2447,7,-,-,-,-,i,-,-,k,i,7,i,-,-,k,-,-,i,-,-
tiko1237,p,-,-,-,-,u,-,-,k,u,p,u,-,-,k,-,-,u,-,-
niue1239,-,-,-,-,-,-,-,-,l,-,-,i,-,-,k,-,-,i,-,-
niue1239,-,-,-,-,-,-,-,-,p,-,-,u,-,-,k,-,-,u,-,-
anut1237,-,-,-,-,-,-,-,-,r,-,-,i,-,-,k,-,-,i,-,-
samo1305,-,-,-,-,-,i,-,-,t,i,-,i,-,-,t,-,-,i,-,-
tuva1244,-,-,-,-,-,-,-,-,f,o,l,i,-,-,k,-,-,i,-,-
tuva1244,-,-,-,-,-,-,-,-,f,o,n,i,-,-,n,-,-,i,-,-
tong1325,-,-,-,-,-,-,-,-,s,-,-,i,-,-,7,-,-,i,-,-
renn1242,n,-,-,-,-,-,-,-,g,-,-,i,-,-,k,-,-,i,-,-
onto1237,-,-,-,-,-,-,-,-,s,-,-,u,-,-,l,-,-,i,-,-
sika1261,-,-,-,-,-,-,-,-,l,-,-,i,-,-,k,-,-,i,-,-
nuku1259,p,u,n,a,r,i,k,i,r,-,-,i,-,-,k,-,-,i,-,-
pile1238,l,-,-,-,-,i,-,-,k,i,l,i,-,-,k,-,-,i,-,-
pile1238,-,-,-,-,-,-,-,-,k,-,-,i,-,-,k,-,-,o,-,-
kapi1249,-,-,-,-,-,-,-,-,b,-,-,o,-,-,d,-,-,o,-,-
mele1250,-,-,-,-,-,-,-,-,k,-,-,e,-,-,k,-,-,e,l,a
