language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
tong1325,-,-,-,-,-,-,-,-,a,-,-,-,-,f,-,-,-,-,e,-,-,-,-
wall1257,-,-,-,-,-,-,-,-,a,-,-,-,-,f,-,-,-,-,e,-,-,-,-
east2447,-,-,-,-,-,-,-,-,a,-,-,-,-,f,-,-,-,-,e,-,-,-,-
tiko1237,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
niue1239,-,-,-,-,-,-,-,-,a,-,-,-,-,f,-,-,-,-,e,-,-,-,-
samo1305,-,-,-,-,-,-,-,-,a,-,-,-,-,f,-,-,-,-,e,-,-,-,-
samo1305,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
tuva1244,-,-,-,-,-,-,-,-,a,-,-,-,-,f,-,-,-,-,e,-,-,-,-
tuva1244,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
anut1237,-,-,-,-,-,-,-,-,a,-,-,-,-,p,-,-,-,-,e,-,-,-,-
anut1237,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
renn1242,-,-,-,-,-,-,-,-,a,-,-,-,-,h,-,-,-,-,e,-,-,-,-
renn1242,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
onto1237,s,i,-,m,-,-,a,k,a,-,-,-,-,h,-,-,-,-,o,k,a,h,i
sika1261,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
nuku1259,t,i,-,p,u,t,e,r,a,-,-,-,-,-,-,-,-,-,u,-,-,-,-
pile1238,t,u,-,p,u,-,-,-,a,-,-,-,-,N,a,h,u,l,u,-,-,-,-
kapi1249,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,a,-,-,-,-
tuam1242,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
raro1241,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
raro1241,-,-,-,t,-,-,-,-,a,u,a,t,i,n,-,-,-,-,i,-,-,-,-
mang1401,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
maor1246,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
puka1242,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
rapa1244,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
rapa1244,-,-,-,p,i,-,-,-,e,-,-,-,-,r,-,-,-,-,e,-,-,-,-
hawa1245,k,a,u,k,-,-,-,-,a,-,-,-,-,n,-,-,-,-,i,-,-,-,-
tahi1242,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
tahi1242,-,-,-,t,-,-,-,-,a,u,a,t,i,n,-,-,-,-,i,-,-,-,-
ruru1237,-,-,-,t,-,-,-,-,a,u,a,t,i,n,-,-,-,-,i,-,-,-,-
raiv1237,-,-,-,t,-,-,-,-,a,u,a,t,i,n,-,-,-,-,i,-,-,-,-
raiv1237,-,-,-,m,-,-,-,-,a,-,-,-,-,n,-,-,-,-,o,-,-,-,-
