language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
tuam1242,-,-,t,-,a,-,t,o,-,u,-
raro1241,-,-,m,-,a,-,t,o,-,u,-
raro1241,-,-,t,-,a,-,t,o,-,u,-
mang1401,-,-,t,-,a,-,-,-,-,u,a
maor1246,-,-,t,-,a,-,-,-,-,u,a
maor1246,-,-,t,-,a,-,t,o,-,u,-
maor1246,-,-,m,-,a,-,-,-,-,u,a
maor1246,-,-,m,-,a,-,t,o,-,u,-
raka1237,-,-,m,-,a,-,t,o,-,u,-
raka1237,-,-,t,-,a,-,t,o,-,u,-
puka1242,-,-,t,-,a,-,t,o,-,u,-
puka1242,-,-,m,-,a,-,t,o,-,u,-
puka1242,-,-,-,-,a,-,m,a,-,u,a
puka1242,-,-,-,-,a,-,t,a,-,u,a
rapa1244,-,-,m,-,a,-,t,o,-,u,-
rapa1244,-,-,t,-,a,-,t,o,-,u,-
nort2845,-,-,t,-,a,-,t,o,-,u,-
nort2845,-,-,m,-,a,-,t,o,-,u,-
nort2845,-,-,m,-,a,-,-,-,-,u,a
nort2845,-,-,t,-,a,-,-,-,-,u,a
hawa1245,-,-,k,-,a,-,-,-,-,u,a
hawa1245,-,-,k,-,a,-,k,o,-,u,-
hawa1245,-,-,m,-,a,-,-,-,-,u,a
hawa1245,-,-,m,-,a,-,k,o,-,u,-
tahi1242,-,-,t,-,a,-,-,-,-,u,a
tahi1242,-,-,t,-,a,-,t,o,-,u,-
tahi1242,-,-,m,-,a,-,-,-,-,u,a
tahi1242,-,-,m,-,a,-,t,o,-,u,-
emae1237,-,-,t,-,a,-,t,o,-,u,-
emae1237,-,-,m,-,a,-,t,o,-,u,-
emae1237,-,-,t,-,a,-,-,-,-,u,a
emae1237,-,-,m,-,a,-,-,-,-,u,a
futu1245,k,i,m,-,a,-,-,-,-,u,a
wall1257,-,-,m,-,a,-,-,-,-,-,-
wall1257,-,-,t,-,o,-,-,-,-,u,-
east2447,-,-,m,-,a,-,-,-,-,-,-
east2447,-,-,t,-,o,-,-,-,-,u,-
tiko1237,-,-,t,-,o,-,-,-,-,u,-
niue1239,-,-,t,-,a,-,-,-,-,u,a
niue1239,-,-,t,-,a,u,t,o,l,u,-
niue1239,-,-,m,-,a,-,-,-,-,u,a
niue1239,-,-,m,-,a,u,t,o,l,u,-
anut1237,-,-,t,-,o,-,-,-,-,u,-
samo1305,-,-,t,-,a,-,t,o,-,u,-
samo1305,-,-,m,-,a,-,t,o,-,u,-
tong1325,k,i,t,-,a,u,t,o,l,u,-
tong1325,k,i,m,-,a,u,t,o,l,u,-
renn1242,k,i,t,-,a,-,-,-,-,-,-
renn1242,k,i,m,-,a,-,-,-,-,-,-
onto1237,-,-,m,-,a,-,-,-,-,u,a
onto1237,-,-,k,-,a,-,k,o,-,u,-
onto1237,-,-,m,-,a,-,k,o,-,u,-
onto1237,-,-,k,-,a,-,-,-,-,u,a
sika1261,-,-,m,-,a,-,-,-,-,u,a
sika1261,-,-,t,-,a,-,t,o,-,u,-
sika1261,-,-,m,-,a,-,t,o,-,u,-
sika1261,-,-,-,-,-,-,t,a,-,u,a
nuku1259,-,-,t,-,a,-,t,o,-,u,-
nuku1259,-,-,m,-,a,-,t,o,-,u,-
pile1238,-,-,m,h,a,-,-,-,-,u,a
pile1238,-,-,m,h,a,-,t,o,-,u,-
pile1238,t,-,h,-,a,-,-,-,-,u,a
pile1238,t,-,h,-,a,-,t,o,-,u,-
kapi1249,g,i,d,-,a,-,-,-,-,-,-
kapi1249,g,i,d,-,a,-,-,-,-,-,-
mele1250,-,-,t,-,a,-,t,o,-,u,-
mele1250,-,-,m,-,a,-,t,o,-,u,-
mele1250,-,-,t,-,a,-,-,-,-,u,a
mele1250,-,-,m,-,a,-,-,-,-,u,a
