language,x1,x2,x3,x4,x5,x6,x7
emae1237,-,-,f,-,-,o,u
futu1245,-,-,f,-,-,o,u
poly1242,-,-,f,o,7,o,u
tong1325,-,-,f,o,7,o,u
wall1257,-,-,f,o,7,o,u
east2447,-,-,f,o,7,o,u
tiko1237,-,-,f,-,-,o,u
niue1239,-,-,f,-,-,o,u
samo1305,-,-,f,-,-,o,u
tuva1244,-,-,f,-,-,o,u
anut1237,-,-,p,-,-,o,u
renn1242,-,-,h,o,7,o,u
onto1237,-,-,h,-,-,o,u
sika1261,-,-,h,-,-,o,u
nuku1259,-,-,h,-,-,o,u
pile1238,-,-,h,-,-,o,u
kapi1249,-,-,h,-,-,o,u
tuam1242,-,-,h,-,-,o,u
penr1237,-,-,h,-,-,o,u
raro1241,-,-,7,-,-,o,u
mang1401,-,-,7,-,-,o,u
maor1246,-,-,h,-,-,o,u
raka1237,-,-,f,-,-,o,u
puka1242,-,-,w,-,-,o,u
rapa1244,-,-,h,o,7,o,u
nort2845,-,-,h,-,-,o,u
hawa1245,-,-,h,-,-,o,u
tahi1242,7,a,p,-,-,-,i
ruru1237,-,a,p,-,-,-,i
raiv1237,-,a,p,-,-,-,i
mele1250,-,-,f,-,-,o,u
