language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
tuam1242,m,-,-,a,-,-,-,-,k,a,-,r,i,-,r,-,-,i,-
tuam1242,-,-,-,a,-,-,-,-,-,-,-,n,-,-,-,-,-,u,-
tuam1242,t,-,-,o,-,-,-,-,k,e,-,t,o,-,k,-,-,e,-
penr1237,m,-,-,a,-,-,-,-,k,a,-,r,i,-,r,-,-,i,-
penr1237,-,-,-,a,-,-,-,-,-,-,-,-,-,-,n,-,-,u,-
raro1241,-,-,-,a,n,-,-,-,-,-,-,-,-,-,-,-,-,u,-
raro1241,-,-,-,a,n,u,t,o,k,e,-,t,o,-,k,-,-,e,-
mang1401,-,-,-,a,-,-,-,-,-,-,-,-,-,-,n,-,-,u,-
mang1401,m,-,-,a,-,-,-,-,k,a,-,r,i,-,r,-,-,i,-
maor1246,m,-,-,a,-,-,-,-,k,a,-,r,i,-,r,-,-,i,-
raka1237,m,-,-,a,-,-,-,-,k,a,-,l,i,-,l,-,-,i,-
raka1237,t,-,-,o,-,-,-,-,k,e,-,t,o,-,k,-,-,e,-
puka1242,m,-,-,a,-,-,-,-,k,a,-,l,i,-,l,-,-,i,-
puka1242,-,-,-,a,-,-,-,-,-,-,-,-,-,-,n,-,-,o,-
rapa1244,t,-,-,a,-,-,-,-,k,-,-,-,-,-,-,-,-,e,o
nort2845,m,-,-,a,-,-,-,-,k,a,-,r,e,-,r,-,-,e,-
nort2845,-,-,-,a,-,-,-,-,-,-,-,-,-,-,n,-,-,u,-
nort2845,k,-,-,a,-,-,-,-,m,a,-,r,i,-,r,-,-,i,-
hawa1245,-,-,-,a,-,-,-,-,-,-,-,-,-,-,n,-,-,u,-
tahi1242,-,-,-,-,-,-,-,-,t,o,-,7,e,-,t,o,7,e,-
emae1237,m,-,-,a,-,-,-,-,k,a,-,r,i,-,r,-,-,i,-
futu1245,m,-,-,a,-,-,-,-,k,a,-,l,i,-,g,-,-,i,-
wall1257,m,-,-,a,-,-,-,-,k,a,-,l,i,-,l,-,-,i,-
east2447,m,-,-,a,-,-,-,-,k,a,-,l,i,-,l,-,-,i,-
east2447,m,o,m,o,-,-,-,-,k,o,-,-,-,-,-,-,-,-,-
tiko1237,m,-,-,a,-,-,-,-,k,a,-,r,i,-,r,-,-,i,-
niue1239,m,-,-,a,-,-,-,-,k,a,-,l,i,-,l,-,-,i,-
anut1237,m,-,-,a,-,-,-,-,k,a,-,r,i,-,r,-,-,i,-
samo1305,m,-,-,a,-,-,-,-,7,a,-,l,i,-,l,-,-,i,-
samo1305,m,-,-,a,-,-,-,-,-,-,-,l,u,-,l,-,-,u,-
tuva1244,m,-,-,a,-,-,-,-,-,-,-,l,u,-,l,-,-,u,-
tuva1244,m,-,-,a,-,-,-,-,k,a,-,l,i,-,l,-,-,i,-
tong1325,m,o,m,o,-,-,-,-,k,o,-,-,-,-,-,-,-,-,-
renn1242,m,-,-,a,-,-,-,-,k,a,n,g,i,n,g,-,-,i,-
onto1237,m,-,-,a,-,-,-,-,-,-,-,l,i,-,l,-,-,i,-
sika1261,m,-,-,a,-,-,-,-,k,a,-,l,i,-,l,-,-,i,-
nuku1259,m,-,-,a,-,-,-,-,k,a,-,r,i,-,r,-,-,i,-
pile1238,m,-,-,a,-,-,-,-,-,-,-,l,i,-,k,-,-,i,-
kapi1249,m,-,-,a,-,-,-,-,k,a,-,r,i,-,r,-,-,i,-
mele1250,m,-,-,a,-,-,-,-,k,a,-,r,i,-,r,-,-,i,-
