language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14
emae1237,-,-,t,-,-,-,-,-,o,b,-,-,i,a
futu1245,-,-,k,u,m,-,k,-,u,m,-,-,i,a
poly1242,-,-,k,u,-,-,m,-,-,-,-,-,i,-
poly1242,-,-,f,o,-,-,f,-,-,-,-,-,o,-
tong1325,-,-,t,a,-,-,t,-,a,-,-,-,u,-
wall1257,-,-,f,o,-,-,t,-,-,-,-,-,a,-
east2447,-,-,k,u,-,-,k,-,u,m,-,-,i,-
tiko1237,-,-,k,u,-,-,-,-,-,m,-,-,i,-
niue1239,-,-,l,-,-,-,-,-,o,m,-,-,i,-
niue1239,-,-,t,a,-,-,t,-,a,-,-,-,u,-
samo1305,-,-,7,o,-,-,7,-,o,m,-,-,i,-
tuva1244,-,-,k,-,-,-,-,-,u,m,-,-,i,-
tuva1244,-,-,l,-,-,-,-,-,o,m,-,-,i,-
tuva1244,-,-,t,-,-,-,-,-,a,-,-,-,u,-
anut1237,-,-,t,a,-,-,t,a,u,-,-,-,-,-
anut1237,-,-,k,u,-,-,k,-,u,m,-,-,i,-
renn1242,-,-,n,-,-,-,g,-,o,m,-,-,i,-
renn1242,-,-,k,u,-,-,k,-,u,m,-,-,i,-
onto1237,-,-,l,-,-,-,-,-,o,m,-,-,i,-
sika1261,-,-,k,-,-,-,-,-,u,m,-,-,i,-
nuku1259,-,-,t,-,-,-,t,-,a,-,-,-,u,-
pile1238,-,-,t,a,-,-,-,-,u,-,-,-,i,a
pile1238,-,-,v,a,-,-,k,-,a,-,-,-,i,a
kapi1249,-,-,h,a,-,-,k,-,a,p,u,-,i,-
tuam1242,-,-,N,-,-,-,-,-,i,N,i,t,i,-
penr1237,-,-,r,-,-,-,-,-,o,m,-,-,i,-
raro1241,-,-,r,-,-,-,-,-,o,m,-,-,i,-
raro1241,-,-,t,a,-,-,t,-,a,-,-,-,u,-
mang1401,-,-,k,u,-,-,k,-,u,m,-,-,u,-
maor1246,-,-,k,-,-,-,-,-,o,t,-,-,e,-
raka1237,-,-,h,a,-,-,k,-,a,-,-,-,o,-
raka1237,-,-,r,o,-,-,r,-,o,m,-,-,i,-
raka1237,-,-,t,a,-,-,t,-,a,-,-,-,u,-
puka1242,-,-,k,u,-,-,k,-,-,-,-,-,u,-
rapa1244,-,-,N,a,-,-,t,-,-,-,-,-,u,-
nort2845,-,-,h,o,-,-,t,-,a,-,-,-,-,-
nort2845,-,-,k,o,-,-,k,-,o,-,-,-,-,-
nort2845,-,-,7,-,-,-,-,-,o,m,-,-,i,-
hawa1245,-,-,7,-,-,-,-,-,u,w,-,-,i,-
tahi1242,-,-,7,u,-,-,7,-,u,m,-,-,u,-
ruru1237,n,e,7,i,n,e,7,-,-,-,-,-,i,-
ruru1237,-,-,7,u,-,-,7,-,u,m,-,-,u,-
raiv1237,-,-,G,o,-,-,G,-,o,m,-,-,i,-
mele1250,-,-,m,o,-,-,l,-,-,-,-,-,i,a
