language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11
emae1237,m,-,-,a,k,a,-,-,-,-,-
futu1245,f,-,-,a,t,u,-,-,-,-,-
poly1242,m,-,-,a,k,a,-,-,-,-,-
tong1325,m,-,-,a,k,a,-,-,-,-,-
wall1257,m,-,-,a,k,a,-,-,-,-,-
east2447,f,-,-,a,t,u,-,-,-,-,-
east2447,m,-,-,a,k,a,-,-,-,-,-
tiko1237,f,-,-,a,t,u,-,-,-,-,-
niue1239,p,-,-,a,t,u,-,-,-,-,-
niue1239,m,-,-,a,k,a,-,-,-,-,-
samo1305,m,-,-,a,7,a,-,-,-,-,-
samo1305,f,-,-,a,t,u,-,-,-,-,-
tuva1244,f,-,-,a,t,u,-,-,-,-,-
anut1237,p,-,-,a,t,u,-,-,-,-,-
renn1242,b,-,-,a,l,u,-,-,-,-,-
onto1237,h,-,-,a,k,u,-,-,-,-,-
sika1261,h,-,-,a,t,u,-,-,-,-,-
nuku1259,h,-,-,a,t,u,-,-,-,-,-
pile1238,h,-,-,a,t,u,-,-,-,-,-
kapi1249,h,-,-,a,d,u,-,-,-,-,-
tuam1242,-,-,h,a,t,u,-,-,-,-,-
tuam1242,p,o,f,a,t,u,-,-,-,-,-
penr1237,p,o,h,a,t,u,-,-,-,-,-
raro1241,p,o,7,a,t,u,-,-,-,-,-
mang1401,p,o,7,a,t,u,-,-,-,-,-
maor1246,k,o,f,a,t,u,-,-,-,-,-
raka1237,p,o,h,a,t,u,-,-,-,-,-
raka1237,-,-,-,-,t,o,-,-,k,-,a
raka1237,f,-,-,a,t,u,-,-,-,-,-
puka1242,-,-,w,a,t,u,-,-,-,-,-
rapa1244,m,-,-,a,7,e,-,-,-,-,a
nort2845,h,-,-,a,t,u,k,e,7,a,a
nort2845,k,-,-,e,-,-,-,-,7,-,a
hawa1245,p,o,h,a,k,u,-,-,-,-,-
tahi1242,7,o,f,a,7,i,-,-,-,-,-
ruru1237,7,o,7,a,7,i,-,-,-,-,-
ruru1237,p,o,7,a,t,u,-,-,-,-,-
raiv1237,7,o,h,a,-,i,-,-,-,-,-
mele1250,f,-,-,a,t,u,-,-,-,-,-
