language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
tuam1242,-,-,m,a,-,m,a,-,-,-,e,-,-
tuam1242,-,-,m,-,-,-,a,u,i,u,i,-,-
penr1237,-,-,m,a,-,m,a,-,-,-,e,-,-
raro1241,-,-,m,a,-,m,a,-,-,-,e,-,-
raro1241,-,-,m,-,-,-,a,u,i,u,i,-,-
mang1401,-,-,m,a,-,m,a,-,-,-,e,-,-
maor1246,-,-,m,-,-,-,a,u,i,u,i,-,-
puka1242,t,i,N,-,-,-,a,-,-,-,-,-,-
puka1242,-,-,m,-,-,-,a,-,-,k,i,-,-
rapa1244,-,-,m,a,u,7,i,-,u,7,i,-,-
rapa1244,-,-,m,a,-,m,a,-,-,-,e,-,-
nort2845,-,-,m,e,-,m,a,-,-,-,e,-,-
hawa1245,-,-,m,-,-,-,a,-,-,7,i,-,-
tahi1242,-,-,m,a,-,m,a,-,-,-,e,-,-
tahi1242,-,-,m,a,-,7,-,-,-,-,i,-,-
emae1237,-,-,m,a,-,s,a,-,-,k,i,-,-
futu1245,-,-,m,a,-,-,-,-,-,k,i,-,-
futu1245,h,-,m,a,-,-,-,-,-,-,e,-,-
wall1257,-,-,m,a,-,h,a,-,-,k,i,-,-
east2447,-,-,m,a,-,m,a,-,-,-,e,-,-
east2447,-,-,-,a,l,e,a,-,-,l,e,-,-
east2447,-,-,m,a,-,s,a,-,-,k,i,-,-
tiko1237,-,-,N,a,e,N,a,-,-,-,e,-,-
niue1239,-,-,m,a,-,-,-,-,-,k,i,-,-
anut1237,-,-,N,a,e,N,a,-,-,-,e,-,-
samo1305,-,-,m,a,-,-,-,-,-,7,i,-,-
tuva1244,-,-,m,a,-,l,a,-,-,g,a,-,-
tong1325,-,-,m,a,-,h,a,-,-,k,i,-,-
renn1242,-,-,m,a,-,m,a,-,-,-,e,-,-
renn1242,-,-,m,a,-,s,a,-,-,k,i,-,-
onto1237,-,-,-,-,-,-,u,-,-,s,u,-,-
onto1237,-,-,m,-,-,m,a,-,-,-,e,-,-
sika1261,-,-,m,a,-,m,a,-,-,-,e,-,-
nuku1259,-,-,-,-,-,-,-,-,-,-,i,s,u
nuku1259,-,-,m,-,-,-,a,-,-,k,i,-,-
pile1238,-,-,m,a,-,-,-,-,-,k,i,-,-
kapi1249,-,-,m,-,-,h,a,-,-,-,e,-,-
mele1250,-,-,m,a,-,s,a,-,-,k,i,-,-
