language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
emae1237,-,-,-,-,-,-,t,a,-,-,i,-,-
futu1245,-,-,-,-,-,-,s,o,-,-,l,-,-
poly1242,-,-,m,-,-,a,s,-,-,-,i,m,a
tong1325,-,-,m,-,-,a,s,-,-,-,i,m,a
wall1257,-,-,-,-,-,-,t,a,-,-,i,-,-
east2447,-,-,p,a,7,a,t,a,-,-,i,-,-
niue1239,-,-,m,-,-,a,t,-,-,-,i,m,a
samo1305,-,-,m,-,-,a,s,-,-,-,i,m,a
samo1305,-,-,m,-,-,i,t,-,-,-,i,-,-
tuva1244,-,-,m,-,-,a,s,-,-,-,i,m,a
renn1242,-,-,-,-,-,-,t,a,-,-,i,-,-
nuku1259,-,-,h,-,-,o,r,-,-,-,o,-,-
tuam1242,-,-,m,-,-,i,t,-,-,-,i,-,-
raro1241,-,-,m,-,-,i,t,-,-,-,i,-,-
mang1401,-,-,m,-,-,i,t,-,-,-,i,-,-
maor1246,-,-,-,-,-,-,t,o,t,-,e,-,-
puka1242,-,-,m,-,-,i,t,-,-,-,i,-,-
rapa1244,-,-,m,-,-,i,t,-,-,-,i,-,-
nort2845,k,a,n,-,-,a,t,a,-,-,i,-,-
nort2845,-,-,p,u,h,i,n,a,7,-,u,-,-
nort2845,-,-,p,a,7,a,t,a,-,-,i,-,-
hawa1245,-,-,p,-,-,a,7,a,k,a,i,-,-
tahi1242,-,-,m,-,-,i,t,-,-,-,i,-,-
ruru1237,-,-,m,-,-,i,t,-,-,-,i,-,-
raiv1237,-,-,7,a,v,a,7,a,v,-,a,-,-
mele1250,-,-,m,-,-,a,r,-,-,-,a,-,-
