language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
futu1245,-,-,h,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-
poly1242,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-
tong1325,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-
wall1257,-,-,l,-,-,-,-,u,-,m,-,-,a,-,-,-,-,-,-
wall1257,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-
east2447,-,-,l,-,-,-,-,u,-,m,-,-,a,-,-,-,-,-,-
east2447,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-
tiko1237,-,-,k,-,-,-,-,o,-,r,-,-,o,-,-,-,-,-,-
niue1239,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-
samo1305,-,-,-,-,-,-,-,-,-,m,-,-,a,t,a,m,u,l,i
samo1305,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-
samo1305,-,-,s,-,-,i,l,a,s,i,-,l,a,-,-,-,-,-,-
tuva1244,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,m,-,-,a
anut1237,-,-,-,-,-,-,-,-,-,p,a,k,a,-,-,-,-,-,-
renn1242,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-
nuku1259,-,-,n,-,-,-,-,a,-,p,-,-,a,-,-,-,-,-,-
pile1238,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-
kapi1249,-,-,-,-,-,-,-,-,-,h,i,l,a,-,-,-,-,-,-
penr1237,-,-,-,-,-,-,-,-,-,m,-,-,a,-,-,-,-,-,-
raro1241,t,a,7,-,-,a,k,a,-,m,-,-,a,-,-,-,-,-,-
mang1401,-,-,7,-,-,a,k,a,-,m,-,-,a,-,-,-,-,-,-
maor1246,-,-,f,-,-,a,k,a,-,m,-,-,a,-,-,-,-,-,-
puka1242,-,-,-,-,-,a,k,a,-,m,-,-,a,-,-,-,-,-,-
rapa1244,-,-,-,-,-,-,-,-,-,h,-,-,a,-,-,-,-,-,-
nort2845,-,-,h,-,-,a,k,a,-,i,-,k,a,-,-,-,-,-,-
hawa1245,-,-,h,i,l,a,h,-,-,i,-,l,a,-,-,-,-,-,-
tahi1242,-,-,m,-,-,-,-,a,-,m,-,-,a,-,-,h,u,-,-
ruru1237,-,-,7,-,-,a,7,a,-,m,-,-,a,-,-,-,-,-,-
raiv1237,-,-,m,-,-,-,-,a,-,m,-,-,a,-,-,h,u,-,-
