language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17
emae1237,-,-,p,-,-,-,-,-,-,-,-,i,n,-,i,-,-
futu1245,-,-,-,-,-,-,-,-,-,-,-,o,S,-,i,-,-
poly1242,-,-,k,-,-,a,-,t,-,-,-,o,-,-,a,-,-
tong1325,-,-,k,-,-,o,-,t,-,-,-,o,-,-,a,-,-
wall1257,-,-,f,u,l,i,-,f,-,-,-,u,l,-,i,-,-
wall1257,-,-,k,-,-,a,-,t,-,-,-,o,-,-,a,-,-
east2447,-,-,f,-,-,-,-,-,-,-,-,u,l,-,i,-,-
east2447,-,-,k,-,-,a,-,t,-,-,-,o,-,-,a,-,-
tiko1237,-,-,k,-,-,a,-,t,-,-,-,o,-,-,a,-,-
niue1239,-,-,g,-,-,o,-,t,-,-,-,o,-,-,a,-,-
samo1305,-,-,7,-,-,a,-,t,-,-,-,o,-,-,a,-,-
tuva1244,-,-,k,-,-,a,-,t,-,-,-,o,-,-,a,-,-
anut1237,-,-,k,-,-,a,-,t,-,-,-,o,-,-,a,-,-
renn1242,-,-,h,-,-,-,-,-,-,-,-,u,n,g,i,-,-
renn1242,-,-,k,-,-,a,-,t,-,-,-,o,-,-,a,-,-
onto1237,-,-,-,-,-,a,-,k,-,-,-,o,-,-,a,-,-
sika1261,-,-,k,-,-,a,-,t,-,-,-,o,-,-,a,-,-
nuku1259,-,-,k,-,-,a,-,t,-,-,-,o,-,-,-,-,-
pile1238,-,-,k,-,-,a,-,t,-,-,-,o,-,-,a,-,-
kapi1249,-,-,g,-,-,o,-,d,-,-,-,o,-,-,-,-,-
tuam1242,-,-,k,-,-,a,-,t,-,-,-,o,N,-,a,-,-
penr1237,-,-,k,-,-,a,-,t,-,-,-,o,-,-,a,-,-
raro1241,-,-,k,-,-,a,-,t,-,-,-,o,-,-,a,-,-
mang1401,-,-,k,-,-,o,u,r,-,-,-,o,-,-,a,-,-
maor1246,-,-,k,-,-,a,-,t,-,-,-,o,-,-,a,-,-
raka1237,-,-,p,-,-,a,u,r,-,-,-,o,-,-,a,-,-
raka1237,-,-,k,-,-,a,-,t,o,a,t,o,-,-,a,-,-
puka1242,-,-,w,-,-,-,-,-,-,-,-,u,-,-,i,-,-
puka1242,-,-,k,-,-,a,-,t,-,-,-,o,-,-,a,-,-
puka1242,-,-,p,-,-,a,-,-,-,-,-,u,-,-,-,-,-
rapa1244,-,-,-,-,-,-,-,t,-,-,-,-,-,-,a,h,i
nort2845,-,-,t,i,-,a,-,t,-,-,-,o,h,-,u,-,-
hawa1245,-,-,-,-,-,a,-,p,-,-,-,-,-,-,a,-,u
tahi1242,-,-,-,-,-,a,-,t,-,-,-,o,7,-,a,-,-
ruru1237,p,a,7,-,-,a,-,t,-,-,-,o,7,-,a,-,-
raiv1237,-,-,7,-,-,a,-,t,-,-,-,o,7,-,a,-,-
mele1250,-,-,-,-,-,e,u,t,-,-,-,S,-,-,i,-,-
