language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
tuam1242,t,u,7,a,-,-,-,-,t,-,-,-,-,-,-,-,-,-,u,7,a
raro1241,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,r,u,-,-
mang1401,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,r,u,-,-
maor1246,-,-,m,a,t,o,-,-,t,-,-,-,-,o,-,-,-,r,u,-,-
raka1237,-,-,m,a,-,-,-,-,t,-,-,-,-,e,-,-,-,r,u,-,-
puka1242,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,l,u,-,-
rapa1244,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,r,u,-,-
nort2845,-,-,m,o,-,-,-,-,t,-,-,-,-,o,-,-,-,7,u,-,-
hawa1245,-,-,m,a,k,o,l,u,k,-,-,-,-,o,-,-,-,l,u,-,-
tahi1242,-,-,m,e,-,-,-,-,7,-,-,-,-,u,m,e,-,7,u,-,-
emae1237,-,-,m,a,-,-,-,-,t,o,r,u,t,o,-,-,-,r,u,-,-
futu1245,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,r,u,-,-
wall1257,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,l,u,-,-
east2447,-,-,m,a,t,o,-,-,t,-,-,-,-,o,-,-,-,l,u,-,-
tiko1237,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,r,u,-,-
niue1239,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,l,u,-,-
anut1237,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,r,u,-,-
samo1305,-,-,m,a,-,-,-,-,f,-,-,i,-,a,-,-,-,-,-,-,-
samo1305,-,-,m,a,-,-,-,-,t,o,l,u,t,o,-,-,-,l,u,-,-
samo1305,-,-,-,-,-,-,-,-,t,-,-,-,-,u,-,a,-,t,u,-,a
tuva1244,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,l,u,-,-
tuva1244,-,-,-,-,-,-,-,-,t,-,-,-,-,u,-,a,e,f,-,-,a
tuva1244,-,-,-,-,-,-,-,-,t,-,-,-,-,u,-,a,-,t,u,-,a
tong1325,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,l,u,-,-
renn1242,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,n,-,g,u,-,-
onto1237,-,-,m,a,-,-,-,-,k,-,-,-,-,o,-,-,-,l,u,-,-
sika1261,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,r,u,-,-
nuku1259,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,r,u,-,-
nuku1259,h,a,m,a,-,-,-,-,t,-,-,-,-,a,-,-,-,k,u,-,-
pile1238,-,e,h,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kapi1249,-,-,m,a,-,-,-,-,d,-,-,-,-,o,-,-,-,l,u,-,-
mele1250,-,-,m,a,-,-,-,-,t,-,-,-,-,o,-,-,-,r,u,-,-
