language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
tuam1242,-,-,N,-,-,a,-,-,-,k,-,-,a,-,-,-,-,-,u
penr1237,-,-,N,-,-,a,-,-,y,k,-,-,a,-,-,-,-,-,u
raro1241,-,-,N,-,-,a,-,-,-,k,-,-,a,-,-,-,-,-,u
mang1401,m,a,n,-,-,a,-,-,-,v,-,-,a,-,-,-,-,-,-
maor1246,-,-,f,-,-,e,-,-,-,k,-,-,a,-,-,-,-,-,u
raka1237,-,-,N,-,-,a,-,-,-,k,-,-,a,-,-,-,-,-,u
puka1242,-,-,N,-,-,a,-,-,-,k,-,-,a,-,-,-,-,-,u
puka1242,-,-,-,-,-,-,-,-,-,t,-,-,a,e,p,i,l,-,i
rapa1244,-,-,k,-,-,o,-,-,-,k,o,m,a,-,-,-,-,-,-
nort2845,-,-,k,-,-,o,-,-,e,k,-,-,o,-,-,-,-,-,e
hawa1245,-,-,n,-,-,a,-,-,-,7,-,-,a,-,-,-,-,-,u
tahi1242,-,-,7,-,-,a,-,-,-,7,-,-,a,-,-,-,-,-,u
emae1237,-,-,t,i,n,a,-,-,-,-,-,-,e,-,-,-,-,-,-
futu1245,-,-,S,i,n,a,-,-,-,-,-,-,e,-,-,-,-,-,-
futu1245,-,-,v,-,-,a,-,-,-,v,-,-,a,-,-,-,-,-,-
wall1257,-,-,N,-,-,a,-,-,-,k,-,-,a,-,-,-,-,-,u
east2447,-,-,t,i,n,a,-,-,-,7,-,-,e,-,-,-,-,-,-
east2447,-,-,v,-,-,a,-,-,-,v,-,-,a,-,-,-,-,-,-
tiko1237,-,-,N,-,-,a,-,-,-,k,-,-,a,-,-,-,-,-,u
niue1239,-,-,N,-,-,a,-,-,-,k,-,-,a,-,-,-,-,-,u
anut1237,-,-,t,-,-,a,e,p,i,k,-,-,o,-,p,i,k,-,o
samo1305,-,-,N,-,-,a,-,-,-,7,-,-,a,-,-,-,-,-,u
tuva1244,-,-,g,-,-,a,-,-,-,k,-,-,a,-,-,-,-,-,u
tong1325,-,-,N,-,-,a,-,-,-,k,-,-,a,-,-,-,-,-,u
renn1242,-,-,x,-,-,o,-,-,-,x,u,x,o,-,-,-,x,-,u
onto1237,-,-,v,-,-,a,-,-,-,v,-,-,a,-,-,-,-,-,-
sika1261,-,-,-,-,-,-,-,-,-,k,-,-,a,-,u,-,t,a,e
nuku1259,-,-,k,-,-,a,-,-,-,t,-,-,a,-,-,-,-,-,e
pile1238,-,-,N,-,-,a,-,-,-,k,-,-,a,-,-,-,-,-,u
kapi1249,t,i,n,-,-,a,-,-,-,-,-,-,e,-,-,-,-,-,-
mele1250,s,i,n,-,-,a,-,-,-,-,-,-,e,-,-,-,-,-,-
