language,x1,x2,x3,x4,x5,x6,x7,x8
emae1237,f,-,-,a,f,i,n,e
futu1245,f,-,-,a,f,i,n,e
poly1242,f,-,-,a,f,i,n,e
tong1325,f,-,-,e,f,i,n,e
wall1257,f,-,-,-,-,i,n,e
east2447,f,-,-,-,-,i,n,e
tiko1237,f,-,-,-,-,i,n,e
niue1239,f,-,-,i,f,i,n,e
niue1239,f,-,-,-,-,i,n,e
samo1305,f,-,-,a,f,i,n,e
tuva1244,f,-,-,a,f,i,n,e
anut1237,p,-,-,a,p,i,n,e
renn1242,h,-,-,a,h,i,n,e
renn1242,h,-,-,-,-,i,n,e
onto1237,h,-,-,-,-,i,N,e
sika1261,h,-,-,a,h,i,n,e
sika1261,h,-,-,-,-,i,n,e
nuku1259,h,-,-,a,h,i,n,e
pile1238,h,-,-,a,h,i,n,e
pile1238,h,-,-,a,-,-,n,a
kapi1249,-,-,-,a,h,i,n,a
tuam1242,v,-,-,a,h,i,n,e
tuam1242,-,-,-,-,h,i,n,e
penr1237,v,-,-,a,h,i,n,e
penr1237,-,-,-,-,h,i,n,e
raro1241,v,-,-,a,7,i,n,e
raro1241,-,-,-,-,7,i,n,e
mang1401,-,-,-,-,7,i,n,e
mang1401,7,-,-,a,7,i,n,e
maor1246,w,-,-,a,h,i,n,e
raka1237,v,-,-,a,h,i,n,e
raka1237,t,a,m,a,h,i,n,e
puka1242,w,-,-,a,w,i,n,e
rapa1244,b,-,-,a,h,i,n,e
rapa1244,t,-,-,a,-,-,m,a
nort2845,v,-,-,e,h,i,n,e
nort2845,-,-,-,-,h,i,n,e
hawa1245,w,-,-,a,h,i,n,e
tahi1242,v,-,-,a,h,i,n,e
ruru1237,v,-,-,a,7,i,n,e
raiv1237,v,-,-,a,h,i,n,e
mele1250,t,-,-,e,f,i,n,e
