language,x1,x2,x3,x4,x5,x6
emae1237,t,a,N,a,t,a
futu1245,t,a,f,a,t,a
poly1242,t,a,N,a,t,a
tong1325,t,a,N,a,t,a
wall1257,t,a,N,a,t,a
east2447,t,a,N,a,t,a
tiko1237,t,a,N,a,t,a
niue1239,t,a,N,a,t,a
samo1305,t,a,N,a,t,a
tuva1244,t,a,g,a,t,a
anut1237,t,a,N,a,t,a
renn1242,t,a,N,a,t,a
onto1237,k,a,N,a,k,a
sika1261,t,a,n,a,t,a
sika1261,t,a,m,-,-,a
nuku1259,t,a,m,-,-,a
pile1238,t,a,-,-,-,i
kapi1249,d,a,N,a,d,a
tuam1242,t,a,N,a,t,a
penr1237,t,a,N,a,t,a
raro1241,t,a,N,a,t,a
mang1401,t,a,N,a,t,a
maor1246,t,a,N,a,t,a
raka1237,t,a,N,a,t,a
puka1242,t,a,N,a,t,a
puka1242,t,a,m,-,-,a
puka1242,k,o,v,-,-,i
rapa1244,t,a,N,a,t,a
nort2845,7,e,n,a,t,a
nort2845,k,e,n,a,n,a
hawa1245,k,a,n,a,k,a
tahi1242,t,a,7,a,t,a
ruru1237,t,a,7,a,t,a
raiv1237,t,a,7,a,t,a
mele1250,t,a,N,a,t,a
