language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
raro1241,-,-,-,-,-,-,r,i,m,a,-,-,N,a,-,u,r,u
mang1401,-,-,-,-,-,-,r,i,m,a,r,o,N,o,7,u,r,u
maor1246,-,-,-,-,-,-,r,i,m,a,t,e,k,a,-,-,-,u
puka1242,-,-,-,-,-,-,l,i,m,a,-,-,N,a,-,u,l,u
puka1242,l,a,-,u,-,-,l,i,m,a,-,-,-,-,-,-,-,-
puka1242,t,i,n,o,-,-,l,i,m,a,-,-,-,-,-,-,-,-
hawa1245,k,a,n,a,-,-,l,i,m,a,-,-,-,-,-,-,-,-
east2447,k,a,-,u,-,-,l,i,m,a,-,-,-,-,-,-,-,-
niue1239,-,-,-,-,-,-,l,i,m,a,-,-,-,-,f,i,h,a
samo1305,-,-,-,-,-,-,l,i,m,a,-,-,s,e,f,u,l,u
samo1305,-,-,-,-,-,-,l,i,m,a,-,-,g,a,f,u,l,u
tong1325,-,-,-,-,-,-,n,i,m,a,-,-,N,o,f,u,l,u
nuku1259,t,i,p,u,-,-,r,i,m,a,-,-,-,-,-,-,-,-
pile1238,g,a,t,o,a,e,l,i,m,a,-,-,-,-,-,-,-,-
