language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
emae1237,-,-,-,-,-,-,N,a,-,-,t,a,-,-,-
futu1245,-,-,-,-,-,-,N,a,-,-,t,a,-,-,-
poly1242,-,-,-,-,-,-,N,a,-,-,t,a,-,-,-
tong1325,-,-,-,-,-,-,N,a,-,-,t,a,-,-,-
east2447,-,-,-,-,-,-,N,a,-,-,t,a,-,-,-
tiko1237,-,-,-,-,-,-,N,a,-,-,-,u,-,-,-
niue1239,-,-,-,-,-,-,g,a,-,-,t,a,-,-,-
samo1305,-,-,-,-,-,-,N,a,-,-,t,a,-,-,-
renn1242,-,-,-,-,-,-,N,a,-,-,t,a,-,-,-
onto1237,-,-,-,-,-,-,7,a,-,-,k,a,-,-,-
sika1261,-,-,s,i,-,-,n,e,-,-,k,i,-,-,-
nuku1259,-,-,-,-,-,-,k,a,-,-,t,a,-,-,-
pile1238,-,-,-,-,-,-,N,a,-,-,t,a,-,-,-
raro1241,-,-,-,-,-,-,-,-,-,-,7,o,u,-,i
maor1246,-,-,-,-,-,-,n,a,-,-,k,a,h,-,i
puka1242,-,-,-,-,-,-,-,-,-,-,-,o,v,-,i
nort2845,p,u,h,i,h,e,n,u,-,-,-,a,-,-,-
hawa1245,-,-,-,-,-,-,n,a,h,e,k,a,-,-,-
tahi1242,-,-,-,-,-,-,-,-,-,-,7,o,f,-,i
ruru1237,-,-,-,-,-,-,-,o,-,-,7,-,-,-,i
mele1250,-,-,-,-,-,-,N,a,-,-,t,a,s,a,i
