language,x1,x2,x3,x4,x5,x6,x7
emae1237,-,-,-,i,f,e,-
futu1245,-,-,-,-,-,u,a
poly1242,-,-,-,-,f,e,a
tong1325,-,-,7,i,f,e,-
wall1257,-,-,-,-,f,e,a
east2447,-,-,-,-,f,e,a
tiko1237,-,-,-,-,f,e,a
niue1239,-,-,-,-,f,e,-
samo1305,-,-,7,o,f,e,a
tuva1244,-,-,t,e,h,e,a
anut1237,-,-,-,-,p,e,a
renn1242,-,-,-,-,h,e,a
onto1237,-,-,-,-,h,e,a
sika1261,-,-,-,-,h,e,a
nuku1259,-,-,-,i,h,e,a
pile1238,-,-,-,i,h,e,a
kapi1249,-,-,-,-,h,e,-
tuam1242,-,-,-,-,h,e,a
penr1237,-,-,-,-,h,e,a
raro1241,-,-,-,-,7,e,a
mang1401,-,-,-,-,7,e,a
maor1246,-,-,-,-,f,e,a
raka1237,-,-,-,-,h,e,a
puka1242,-,-,-,i,w,e,a
rapa1244,-,-,-,-,h,e,-
nort2845,-,-,-,-,h,e,a
hawa1245,a,i,a,i,h,e,a
tahi1242,-,-,-,-,h,e,a
ruru1237,-,-,-,-,7,i,a
raiv1237,-,-,-,-,h,e,a
mele1250,-,-,-,i,f,i,a
