language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
futu1245,-,t,-,-,e,i,a,-,i,-,-,-,-
poly1242,-,t,-,-,a,-,-,h,a,-,-,-,-
tong1325,-,k,-,-,e,-,-,h,e,-,-,-,-
wall1257,-,t,-,-,a,-,-,h,i,-,-,-,-
east2447,-,k,-,-,e,-,-,s,e,-,-,-,-
niue1239,-,f,-,-,a,-,-,l,u,-,-,-,-
samo1305,-,-,-,-,i,-,-,s,i,-,-,-,-
samo1305,-,7,-,-,e,-,-,s,e,-,-,-,-
samo1305,-,7,o,s,e,t,a,s,i,-,-,-,-
tuva1244,-,-,-,-,e,t,a,h,i,-,-,-,-
renn1242,n,g,-,-,a,-,-,-,-,-,-,-,-
nuku1259,-,l,-,-,a,-,-,-,-,-,-,-,-
pile1238,-,h,-,-,a,-,-,-,i,l,a,-,-
kapi1249,-,t,-,-,e,-,-,-,i,-,-,-,-
kapi1249,-,h,u,-,a,-,-,-,i,-,-,-,-
raro1241,-,k,-,-,e,-,-,-,-,-,-,-,-
raro1241,-,t,-,-,e,t,a,7,i,-,-,-,-
maor1246,-,-,-,-,a,t,-,-,u,-,-,-,-
raka1237,-,t,-,-,e,t,a,h,i,-,a,t,u
puka1242,-,t,o,-,e,-,-,-,-,-,-,-,-
puka1242,-,k,-,-,e,-,-,-,-,-,-,-,-
rapa1244,-,t,-,-,-,-,a,h,i,-,-,-,-
nort2845,-,k,-,-,e,-,-,-,-,-,-,-,-
hawa1245,-,k,-,-,e,k,a,h,i,-,-,-,-
tahi1242,-,v,-,-,e,t,a,h,i,-,-,-,-
ruru1237,-,v,-,-,e,t,a,7,i,-,-,-,-
mele1250,-,t,-,-,o,n,-,r,u,-,a,-,-
