language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10
emae1237,-,-,-,-,t,-,-,a,s,i
futu1245,-,-,-,-,t,-,-,a,s,i
poly1242,-,-,-,-,t,-,-,a,h,a
tong1325,-,-,-,-,t,-,-,a,h,a
wall1257,-,-,-,-,t,-,-,a,h,i
east2447,-,-,-,-,t,-,-,a,s,i
tiko1237,-,-,-,-,t,-,-,a,s,i
niue1239,-,-,-,-,t,-,-,a,h,a
samo1305,-,-,-,e,t,-,-,a,s,i
tuva1244,-,-,-,-,t,-,-,a,h,i
anut1237,-,-,-,-,t,-,-,a,s,i
renn1242,-,-,-,-,t,-,-,a,h,i
onto1237,-,-,-,-,k,-,-,a,h,i
sika1261,-,-,-,-,t,-,-,a,s,i
nuku1259,h,o,k,o,t,-,-,a,h,i
pile1238,-,-,k,o,t,-,-,a,h,i
kapi1249,-,-,-,-,d,-,-,a,h,i
tuam1242,-,-,-,-,t,-,-,a,h,i
penr1237,-,-,-,-,t,-,-,a,h,i
raro1241,-,-,-,-,t,-,-,a,7,i
mang1401,-,-,-,-,t,-,-,a,7,i
maor1246,-,-,-,-,t,-,-,a,h,i
raka1237,-,-,-,-,t,e,t,a,h,i
puka1242,-,-,-,-,t,-,-,a,y,i
rapa1244,-,-,-,-,t,-,-,a,h,i
nort2845,-,-,-,-,t,-,-,a,h,i
hawa1245,-,-,-,-,7,e,k,a,h,i
tahi1242,-,-,-,-,t,-,-,a,h,i
tahi1242,-,-,-,-,h,-,-,o,7,e
ruru1237,-,-,-,-,t,-,-,a,7,i
raiv1237,-,-,-,-,h,-,-,o,7,e
mele1250,-,-,-,e,t,-,-,a,s,i
