language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
emae1237,-,-,k,-,-,u,t,e,a,-,-,-,-
futu1245,-,-,s,-,-,a,f,e,a,-,-,-,-
poly1242,-,-,k,-,-,i,t,-,e,-,-,-,-
tong1325,-,-,s,-,-,i,-,-,o,-,-,-,-
wall1257,-,-,s,-,-,i,-,-,o,-,-,-,-
east2447,-,-,k,-,-,i,t,-,e,-,-,-,-
east2447,m,a,t,a,m,a,t,-,a,-,-,-,-
east2447,-,-,t,i,-,-,-,-,o,-,-,-,-
tiko1237,-,-,k,-,-,i,t,-,e,-,-,-,-
niue1239,-,-,m,-,-,a,t,-,a,-,-,-,-
samo1305,v,a,7,a,-,i,-,-,-,-,-,-,-
samo1305,m,a,t,a,m,a,t,-,a,-,-,-,-
samo1305,-,-,7,-,-,i,t,-,e,-,-,-,-
tuva1244,-,-,k,-,-,i,l,-,o,-,-,-,-
tuva1244,-,-,p,-,-,u,l,-,a,-,-,-,-
anut1237,m,a,m,-,-,a,t,-,a,-,-,-,-
renn1242,-,-,k,-,-,i,t,-,e,-,-,-,-
renn1242,-,-,m,-,-,a,t,-,a,-,-,-,-
onto1237,-,-,7,-,-,i,k,-,e,-,-,-,-
sika1261,-,-,k,-,-,i,t,-,e,-,-,-,-
nuku1259,-,-,k,-,-,i,t,-,e,-,-,-,-
pile1238,-,-,k,-,-,u,t,-,e,-,-,-,a
kapi1249,-,-,m,-,-,a,d,-,a,-,-,-,-
tuam1242,-,-,k,-,-,i,t,-,e,-,-,-,-
raro1241,-,-,k,-,-,i,t,-,e,-,-,-,-
mang1401,-,-,n,-,-,a,n,-,a,-,-,-,-
maor1246,-,-,k,-,-,i,t,-,e,-,-,-,-
raka1237,-,-,t,-,-,i,t,-,i,t,i,r,o
puka1242,-,-,k,-,-,i,t,-,e,-,-,-,a
rapa1244,-,-,t,-,-,i,k,-,e,-,-,-,a
nort2845,-,-,7,-,-,i,t,-,e,-,-,-,-
hawa1245,-,-,7,-,-,i,k,-,e,-,-,-,-
tahi1242,-,-,7,-,-,i,t,-,e,-,-,-,-
ruru1237,-,-,n,-,-,a,n,-,a,-,-,-,-
raiv1237,-,-,7,-,-,i,t,-,e,-,-,-,-
mele1250,-,-,s,-,-,e,r,-,e,-,i,-,a
