language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
guan1279,-,-,-,-,y,-,-,-,-,-,-,-,i,-,-
guan1279,-,-,t,-,S,a,-,-,-,-,-,-,i,-,-
xian1255,-,-,t,-,s,a,-,-,-,-,-,-,i,-,-
nann1239,-,-,t,-,s,a,-,-,-,-,-,-,i,-,-
yuet1238,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
yuet1238,-,-,l,-,-,a,-,-,-,-,-,-,i,-,E
yang1307,-,-,t,-,S,a,-,-,-,-,-,-,i,-,-
guiy1235,-,-,l,-,-,a,-,n,u,w,a,-,u,w,a
wuha1234,-,-,-,-,-,-,-,-,-,-,-,-,i,y,a
chan1326,-,-,t,-,s,a,-,-,-,-,-,-,i,-,-
chen1267,-,-,-,-,-,3,-,-,-,-,-,-,3,-,-
hain1237,-,-,k,-,-,-,-,-,-,-,-,-,i,y,a
tuol1234,-,-,t,-,s,-,-,-,-,-,-,-,i,-,-
pand1262,-,-,l,-,-,a,k,n,-,-,b,-,a,-,n
sand1270,-,-,l,-,-,a,k,n,-,-,b,-,a,-,n
sand1270,-,-,l,-,-,a,k,n,-,-,b,-,a,-,n
dong1287,-,-,t,-,-,o,-,-,-,-,-,-,N,-,-
nunu1247,-,-,t,-,-,o,-,N,t,s,h,e,N,-,-
numa1251,-,-,N,-,-,o,-,-,-,-,-,-,-,-,-
east2370,-,-,t,-,-,e,-,-,-,-,-,-,i,-,-
nort2747,-,-,t,-,-,E,-,-,-,-,-,-,-,-,-
sout2754,-,-,N,-,-,o,-,-,-,-,-,-,-,-,-
chua1248,-,-,t,-,-,o,-,-,-,-,-,-,-,-,-
larg1235,-,-,t,-,-,u,-,-,-,-,-,-,-,-,-
nort2749,-,-,t,3,t,3,-,-,-,-,-,-,-,-,-
cent1394,-,-,t,-,-,o,-,-,-,-,-,-,N,-,-
luop1235,7,3,t,-,-,o,-,-,-,-,-,-,N,-,-
luop1235,q,o,t,-,-,a,-,-,-,-,-,-,N,-,-
jion1236,-,-,t,-,-,a,-,-,-,-,-,-,N,-,-
shee1238,-,-,t,-,-,a,-,-,-,-,-,-,N,-,-
pahn1237,7,a,t,-,-,a,-,-,-,-,-,-,N,-,-
pahn1237,-,-,t,-,-,a,-,-,-,-,-,-,N,-,-
youn1235,-,-,t,-,-,e,-,-,-,-,-,-,u,-,-
east2371,-,-,t,-,-,e,-,-,-,-,-,-,i,-,-
west2430,-,-,t,-,-,e,-,-,-,-,-,-,-,-,-
iumi1238,-,-,t,-,-,o,-,-,-,-,-,-,n,-,-
biao1254,-,-,t,-,-,o,-,-,-,-,-,-,n,-,-
dzao1238,-,-,d,-,-,a,-,-,-,-,-,-,n,-,-
sich1238,N,o,z,-,-,o,-,-,-,-,-,-,-,-,-
