language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
jion1236,w,e,i,k,-,a,-,-,-,-,-,-,-,-,-,-
shee1238,-,-,-,k,-,a,-,-,-,-,p,i,-,-,-,-
pahn1237,-,-,-,-,-,-,-,-,-,-,p,e,-,-,i,-
pahn1237,-,-,-,t,-,3,-,-,-,-,p,e,-,-,-,-
youn1235,-,-,-,k,-,3,-,-,-,-,p,a,-,-,i,-
east2371,-,-,-,k,-,i,-,-,-,-,p,e,-,-,i,-
west2430,-,-,-,q,-,o,-,-,-,-,p,a,-,-,-,-
east2370,-,-,-,q,-,a,-,-,-,-,p,E,-,-,-,-
nort2747,-,-,-,q,-,a,-,-,-,-,p,a,-,-,-,-
sout2754,-,-,-,-,-,-,-,-,-,-,p,e,-,-,-,-
nort2749,-,-,-,q,-,3,-,-,-,-,p,a,-,-,-,-
cent1394,-,-,-,t,-,-,-,-,-,-,S,e,-,-,-,-
luop1235,-,-,-,q,-,o,-,-,-,-,p,e,-,-,-,-
luop1235,-,-,-,7,-,a,-,-,-,-,p,i,t,s,h,o
larg1235,-,-,-,7,-,a,-,d,-,-,Z,i,-,-,-,-
kimm1245,-,-,-,t,-,e,u,t,S,u,-,i,-,-,-,-
iumi1238,t,-,s,h,-,a,m,t,s,u,-,i,-,-,-,-
biao1254,-,-,-,t,s,a,-,-,-,u,p,E,-,-,-,-
dzao1238,-,-,-,s,-,-,-,-,-,i,b,e,-,-,n,-
east2363,-,-,-,k,-,a,-,-,-,-,-,-,-,-,-,-
east2363,-,-,-,t,-,i,-,-,-,-,n,-,-,-,-,-
liuq1235,-,-,-,k,-,a,-,-,-,-,7,-,-,-,-,-
liuq1235,-,-,-,k,-,a,-,-,-,-,-,-,-,-,-,-
liuq1235,-,-,-,k,-,a,-,-,-,-,7,-,-,-,-,-
cent2009,-,-,-,k,-,a,-,-,-,-,-,-,-,-,-,-
cent2009,-,-,-,k,-,a,-,-,-,-,-,-,-,-,-,-
cent2009,-,-,-,k,-,a,-,-,-,-,-,-,-,-,-,-
sich1238,p,-,-,h,-,a,-,-,-,i,s,E,-,-,-,-
